Word,POS_Tag,Sentence_Count,Token_ID
crisis,NOUN,61,27
in,ADP,61,28
the,DET,61,29
world,NOUN,61,30
would,AUX,61,31
quickly,ADV,61,32
be,AUX,61,33
eclipsed,VERB,61,34
",",PUNCT,61,35
once,ADV,61,36
our,PRON,61,37
Secretary,PROPN,61,38
of,ADP,61,39
State,PROPN,61,40
was,AUX,61,41
finished,VERB,61,42
with,ADP,61,43
his,PRON,61,44
whirlwind,NOUN,61,45
tour,NOUN,61,46
",",PUNCT,61,47
from,ADP,61,48
the,DET,61,49
newspapers,NOUN,61,50
.,PUNCT,61,51
It,PRON,62,0
's,AUX,62,1
just,ADV,62,2
disappointing,ADJ,62,3
.,PUNCT,62,4
Most,ADV,63,0
troubling,ADJ,63,1
",",PUNCT,63,2
however,ADV,63,3
",",PUNCT,63,4
is,AUX,63,5
the,DET,63,6
fact,NOUN,63,7
that,SCONJ,63,8
the,DET,63,9
political,ADJ,63,10
will,NOUN,63,11
to,PART,63,12
end,VERB,63,13
the,DET,63,14
crisis,NOUN,63,15
expressed,VERB,63,16
a,DET,63,17
few,ADJ,63,18
short,ADJ,63,19
weeks,NOUN,63,20
ago,ADV,63,21
seems,VERB,63,22
to,PART,63,23
have,AUX,63,24
ebbed,VERB,63,25
.,PUNCT,63,26
At,ADP,64,0
that,DET,64,1
time,NOUN,64,2
",",PUNCT,64,3
UN,PROPN,64,4
Secretary,PROPN,64,5
General,PROPN,64,6
Kofi,PROPN,64,7
Annan,PROPN,64,8
demanded,VERB,64,9
steps,NOUN,64,10
be,AUX,64,11
taken,VERB,64,12
to,PART,64,13
end,VERB,64,14
the,DET,64,15
ethnic,ADJ,64,16
violence,NOUN,64,17
in,ADP,64,18
Darfur,PROPN,64,19
within,ADP,64,20
48,NUM,64,21
hours,NOUN,64,22
.,PUNCT,64,23
Two,NUM,65,0
weeks,NOUN,65,1
later,ADV,65,2
",",PUNCT,65,3
and,CCONJ,65,4
the,DET,65,5
violence,NOUN,65,6
continues,VERB,65,7
.,PUNCT,65,8
The,DET,66,0
African,PROPN,66,1
Union,PROPN,66,2
is,AUX,66,3
clearly,ADV,66,4
not,PART,66,5
up,ADP,66,6
to,ADP,66,7
the,DET,66,8
task,NOUN,66,9
of,ADP,66,10
keeping,VERB,66,11
the,DET,66,12
peace,NOUN,66,13
",",PUNCT,66,14
pledging,VERB,66,15
300,NUM,66,16
troops,NOUN,66,17
to,ADP,66,18
an,DET,66,19
area,NOUN,66,20
that,PRON,66,21
will,AUX,66,22
need,VERB,66,23
"15,000",NUM,66,24
",",PUNCT,66,25
according,VERB,66,26
to,ADP,66,27
analysts,NOUN,66,28
.,PUNCT,66,29
And,CCONJ,67,0
international,ADJ,67,1
donors,NOUN,67,2
have,AUX,67,3
given,VERB,67,4
only,ADV,67,5
half,NOUN,67,6
of,ADP,67,7
the,DET,67,8
relief,NOUN,67,9
aid,NOUN,67,10
that,SCONJ,67,11
Darfur,PROPN,67,12
needs,VERB,67,13
",",PUNCT,67,14
according,VERB,67,15
to,ADP,67,16
the,DET,67,17
local,ADJ,67,18
UN,PROPN,67,19
officials,NOUN,67,20
.,PUNCT,67,21
So,ADV,68,0
hear,VERB,68,1
we,PRON,68,2
are,AUX,68,3
",",PUNCT,68,4
two,NUM,68,5
weeks,NOUN,68,6
later,ADV,68,7
",",PUNCT,68,8
after,ADP,68,9
that,PRON,68,10
dazzling,VERB,68,11
PR,NOUN,68,12
display,NOUN,68,13
two,NUM,68,14
weeks,NOUN,68,15
ago,ADV,68,16
by,ADP,68,17
Powell,PROPN,68,18
and,CCONJ,68,19
Annan,PROPN,68,20
",",PUNCT,68,21
and,CCONJ,68,22
the,DET,68,23
situation,NOUN,68,24
on,ADP,68,25
the,DET,68,26
ground,NOUN,68,27
in,ADP,68,28
Darfur,PROPN,68,29
appears,VERB,68,30
basically,ADV,68,31
unchanged,ADJ,68,32
.,PUNCT,68,33
Warren,PROPN,69,0
Buffett,PROPN,69,1
is,AUX,69,2
giving,VERB,69,3
away,ADV,69,4
85,NUM,69,5
%,NOUN,69,6
of,ADP,69,7
his,PRON,69,8
wealth,NOUN,69,9
",",PUNCT,69,10
mostly,ADV,69,11
to,ADP,69,12
the,DET,69,13
Bill,PROPN,69,14
and,CCONJ,69,15
Melinda,PROPN,69,16
Gates,PROPN,69,17
Foundation,PROPN,69,18
.,PUNCT,69,19
It,PRON,70,0
's,AUX,70,1
a,DET,70,2
move,NOUN,70,3
that,PRON,70,4
really,ADV,70,5
worries,VERB,70,6
me,PRON,70,7
;,PUNCT,70,8
Buffett,PROPN,70,9
's,PART,70,10
usual,ADJ,70,11
justification,NOUN,70,12
for,ADP,70,13
keeping,VERB,70,14
most,ADJ,70,15
of,ADP,70,16
his,PRON,70,17
money,NOUN,70,18
was,AUX,70,19
that,SCONJ,70,20
he,PRON,70,21
was,AUX,70,22
still,ADV,70,23
compounding,VERB,70,24
the,DET,70,25
value,NOUN,70,26
of,ADP,70,27
his,PRON,70,28
fortune,NOUN,70,29
at,ADP,70,30
a,DET,70,31
pretty,ADV,70,32
high,ADJ,70,33
rate,NOUN,70,34
",",PUNCT,70,35
so,CCONJ,70,36
any,DET,70,37
gifts,NOUN,70,38
now,ADV,70,39
would,AUX,70,40
mean,VERB,70,41
significantly,ADV,70,42
less,ADJ,70,43
money,NOUN,70,44
for,ADP,70,45
the,DET,70,46
foundation,NOUN,70,47
later,ADV,70,48
.,PUNCT,70,49
It,PRON,71,0
's,AUX,71,1
a,DET,71,2
little,ADJ,71,3
hard,ADJ,71,4
to,PART,71,5
parse,VERB,71,6
",",PUNCT,71,7
but,CCONJ,71,8
at,ADP,71,9
this,DET,71,10
point,NOUN,71,11
his,PRON,71,12
ostensible,ADJ,71,13
view,NOUN,71,14
is,AUX,71,15
that,SCONJ,71,16
the,DET,71,17
Gateses,PROPN,71,18
are,AUX,71,19
very,ADV,71,20
good,ADJ,71,21
money,NOUN,71,22
-,PUNCT,71,23
redistributors,NOUN,71,24
",",PUNCT,71,25
and,CCONJ,71,26
he,PRON,71,27
wants,VERB,71,28
them,PRON,71,29
to,PART,71,30
have,VERB,71,31
the,DET,71,32
money,NOUN,71,33
as,ADV,71,34
soon,ADV,71,35
as,ADP,71,36
possible,ADJ,71,37
.,PUNCT,71,38
Which,PRON,72,0
essentially,ADV,72,1
sounds,VERB,72,2
like,SCONJ,72,3
he,PRON,72,4
's,AUX,72,5
worried,ADJ,72,6
that,SCONJ,72,7
Bill,PROPN,72,8
or,CCONJ,72,9
Melinda,PROPN,72,10
are,AUX,72,11
going,VERB,72,12
to,PART,72,13
die,VERB,72,14
soon,ADV,72,15
.,PUNCT,72,16
I,PRON,73,0
assume,VERB,73,1
his,PRON,73,2
actual,ADJ,73,3
reason,NOUN,73,4
is,AUX,73,5
that,SCONJ,73,6
he,PRON,73,7
's,AUX,73,8
worried,ADJ,73,9
that,SCONJ,73,10
Berkshire,PROPN,73,11
Hathaway,PROPN,73,12
just,ADV,73,13
ca,AUX,73,14
n't,PART,73,15
grow,VERB,73,16
quickly,ADV,73,17
enough,ADV,73,18
to,PART,73,19
justify,VERB,73,20
his,PRON,73,21
usual,ADJ,73,22
charity,NOUN,73,23
policy,NOUN,73,24
.,PUNCT,73,25
I,PRON,74,0
'm,AUX,74,1
not,PART,74,2
sure,ADJ,74,3
how,SCONJ,74,4
the,DET,74,5
market,NOUN,74,6
will,AUX,74,7
react,VERB,74,8
.,PUNCT,74,9
It,PRON,75,0
does,AUX,75,1
n't,PART,75,2
change,VERB,75,3
the,DET,75,4
company,NOUN,75,5
's,PART,75,6
intrinsic,ADJ,75,7
worth,NOUN,75,8
",",PUNCT,75,9
and,CCONJ,75,10
as,SCONJ,75,11
the,DET,75,12
article,NOUN,75,13
notes,VERB,75,14
",",PUNCT,75,15
the,DET,75,16
company,NOUN,75,17
might,AUX,75,18
be,AUX,75,19
added,VERB,75,20
to,ADP,75,21
a,DET,75,22
major,ADJ,75,23
index,NOUN,75,24
once,SCONJ,75,25
the,DET,75,26
shares,NOUN,75,27
get,VERB,75,28
more,ADJ,75,29
liquid,NOUN,75,30
.,PUNCT,75,31
On,ADP,76,0
the,DET,76,1
other,ADJ,76,2
hand,NOUN,76,3
",",PUNCT,76,4
this,PRON,76,5
is,AUX,76,6
essentially,ADV,76,7
a,DET,76,8
statement,NOUN,76,9
that,SCONJ,76,10
the,DET,76,11
company,NOUN,76,12
is,AUX,76,13
overpriced,VERB,76,14
from,ADP,76,15
the,DET,76,16
guy,NOUN,76,17
who,PRON,76,18
knows,VERB,76,19
it,PRON,76,20
best,ADV,76,21
--,PUNCT,76,22
and,CCONJ,76,23
happens,VERB,76,24
to,PART,76,25
be,AUX,76,26
the,DET,76,27
best,ADJ,76,28
investor,NOUN,76,29
of,ADP,76,30
the,DET,76,31
last,ADJ,76,32
century,NOUN,76,33
.,PUNCT,76,34
em,INTJ,77,0
...,PUNCT,77,1
no,INTJ,77,2
...,PUNCT,77,3
the,DET,77,4
Gates,PROPN,77,5
foundation,NOUN,77,6
mainly,ADV,77,7
invests,VERB,77,8
in,ADP,77,9
medical,ADJ,77,10
research,NOUN,77,11
and,CCONJ,77,12
education,NOUN,77,13
",",PUNCT,77,14
that,PRON,77,15
means,VERB,77,16
donating,VERB,77,17
now,ADV,77,18
adds,VERB,77,19
a,DET,77,20
tremendous,ADJ,77,21
value,NOUN,77,22
compared,VERB,77,23
to,ADP,77,24
donating,VERB,77,25
in,ADP,77,26
ten,NUM,77,27
years,NOUN,77,28
.,PUNCT,77,29
Because,SCONJ,78,0
the,DET,78,1
10.000.000,PROPN,78,2
people,NOUN,78,3
dying,VERB,78,4
from,ADP,78,5
malaria,NOUN,78,6
will,AUX,78,7
otherwise,ADV,78,8
be,AUX,78,9
dead,ADJ,78,10
.,PUNCT,78,11
i.e,INTJ,79,0
.,PUNCT,79,1
He,PRON,80,0
's,AUX,80,1
not,PART,80,2
giving,VERB,80,3
85,NUM,80,4
%,NOUN,80,5
away,ADV,80,6
",",PUNCT,80,7
he,PRON,80,8
's,AUX,80,9
giving,VERB,80,10
a,DET,80,11
number,NOUN,80,12
of,ADP,80,13
shares,NOUN,80,14
each,DET,80,15
year,NOUN,80,16
that,PRON,80,17
decrease,VERB,80,18
in,ADP,80,19
number,NOUN,80,20
at,ADP,80,21
the,DET,80,22
rate,NOUN,80,23
of,ADP,80,24
5,NUM,80,25
%,NOUN,80,26
a,DET,80,27
year,NOUN,80,28
(,PUNCT,80,29
until,SCONJ,80,30
gone,VERB,80,31
?,PUNCT,80,32
),PUNCT,80,33
.,PUNCT,80,34
He,PRON,81,0
mentions,VERB,81,1
his,PRON,81,2
wife,NOUN,81,3
's,PART,81,4
death,NOUN,81,5
having,VERB,81,6
an,DET,81,7
effect,NOUN,81,8
on,ADP,81,9
him,PRON,81,10
.,PUNCT,81,11
It,PRON,82,0
sounds,VERB,82,1
pretty,ADV,82,2
rational,ADJ,82,3
that,SCONJ,82,4
he,PRON,82,5
's,AUX,82,6
saying,VERB,82,7
that,SCONJ,82,8
Bill,PROPN,82,9
and,CCONJ,82,10
Melinda,PROPN,82,11
are,AUX,82,12
at,ADP,82,13
a,DET,82,14
prime,ADJ,82,15
spot,NOUN,82,16
",",PUNCT,82,17
so,CCONJ,82,18
starting,VERB,82,19
the,DET,82,20
money,NOUN,82,21
hose,NOUN,82,22
now,ADV,82,23
is,AUX,82,24
a,DET,82,25
good,ADJ,82,26
idea,NOUN,82,27
",",PUNCT,82,28
but,CCONJ,82,29
Buffet,PROPN,82,30
is,AUX,82,31
still,ADV,82,32
keeping,VERB,82,33
most,ADJ,82,34
of,ADP,82,35
his,PRON,82,36
donation,NOUN,82,37
inside,ADV,82,38
of,ADP,82,39
Berkshire,PROPN,82,40
where,SCONJ,82,41
it,PRON,82,42
will,AUX,82,43
compound,VERB,82,44
.,PUNCT,82,45
Bill,PROPN,83,0
over,ADV,83,1
at,ADP,83,2
The,DET,83,3
Fourth,PROPN,83,4
Rail,PROPN,83,5
has,VERB,83,6
an,DET,83,7
excellent,ADJ,83,8
essay,NOUN,83,9
on,ADP,83,10
how,SCONJ,83,11
the,DET,83,12
MSM,NOUN,83,13
and,CCONJ,83,14
the,DET,83,15
UN,PROPN,83,16
",",PUNCT,83,17
even,ADV,83,18
the,DET,83,19
leftist,ADJ,83,20
countries,NOUN,83,21
in,ADP,83,22
Europe,PROPN,83,23
",",PUNCT,83,24
are,AUX,83,25
basically,ADV,83,26
accepting,VERB,83,27
terrorist,ADJ,83,28
organizations,NOUN,83,29
as,ADP,83,30
legitimate,ADJ,83,31
forms,NOUN,83,32
of,ADP,83,33
a,DET,83,34
political,ADJ,83,35
party,NOUN,83,36
:,PUNCT,83,37
On,ADP,84,0
the,DET,84,1
same,ADJ,84,2
day,NOUN,84,3
Palestinians,PROPN,84,4
protest,VERB,84,5
in,ADP,84,6
support,NOUN,84,7
of,ADP,84,8
Hezbollah,PROPN,84,9
and,CCONJ,84,10
Syria,PROPN,84,11
",",PUNCT,84,12
the,DET,84,13
terrorist,ADJ,84,14
group,NOUN,84,15
Hamas,PROPN,84,16
has,AUX,84,17
indicated,VERB,84,18
it,PRON,84,19
will,AUX,84,20
participate,VERB,84,21
in,ADP,84,22
the,DET,84,23
scheduled,ADJ,84,24
upcoming,ADJ,84,25
Parliamentary,ADJ,84,26
elections,NOUN,84,27
.,PUNCT,84,28
To,ADP,85,0
the,DET,85,1
north,NOUN,85,2
in,ADP,85,3
Lebanon,PROPN,85,4
",",PUNCT,85,5
there,PRON,85,6
is,VERB,85,7
serious,ADJ,85,8
debate,NOUN,85,9
within,ADP,85,10
Hezbollah,PROPN,85,11
about,ADP,85,12
entering,VERB,85,13
the,DET,85,14
Lebanese,ADJ,85,15
political,ADJ,85,16
process,NOUN,85,17
in,ADP,85,18
light,NOUN,85,19
of,ADP,85,20
Syria,PROPN,85,21
's,PART,85,22
promised,VERB,85,23
withdrawal,NOUN,85,24
.,PUNCT,85,25
Syria,PROPN,86,0
has,AUX,86,1
agreed,VERB,86,2
to,PART,86,3
withdraw,VERB,86,4
under,ADP,86,5
the,DET,86,6
conditions,NOUN,86,7
set,VERB,86,8
forth,ADP,86,9
in,ADP,86,10
UNSC,PROPN,86,11
Resolution,PROPN,86,12
1559,NUM,86,13
",",PUNCT,86,14
which,PRON,86,15
has,AUX,86,16
already,ADV,86,17
begun,VERB,86,18
.,PUNCT,86,19
UN,PROPN,87,0
Secretary,PROPN,87,1
-,PUNCT,87,2
General,PROPN,87,3
Kofi,PROPN,87,4
Annan,PROPN,87,5
has,AUX,87,6
indicated,VERB,87,7
it,PRON,87,8
is,AUX,87,9
time,NOUN,87,10
to,PART,87,11
"""",PUNCT,87,12
recognize,VERB,87,13
Hezbollah,PROPN,87,14
"""",PUNCT,87,15
after,ADP,87,16
easily,ADV,87,17
being,AUX,87,18
duped,VERB,87,19
by,ADP,87,20
"""",PUNCT,87,21
the,DET,87,22
message,NOUN,87,23
on,ADP,87,24
the,DET,87,25
placards,NOUN,87,26
they,PRON,87,27
are,AUX,87,28
using,VERB,87,29
"""",PUNCT,87,30
.,PUNCT,87,31
This,DET,88,0
acceptance,NOUN,88,1
of,ADP,88,2
blatantly,ADV,88,3
terrorist,ADJ,88,4
groups,NOUN,88,5
as,ADP,88,6
legitimate,ADJ,88,7
freedom,NOUN,88,8
movements,NOUN,88,9
is,AUX,88,10
a,DET,88,11
cancerous,ADJ,88,12
tumor,NOUN,88,13
on,ADP,88,14
the,DET,88,15
United,PROPN,88,16
Nations,PROPN,88,17
and,CCONJ,88,18
the,DET,88,19
media,NOUN,88,20
.,PUNCT,88,21
Over,ADP,89,0
three,NUM,89,1
years,NOUN,89,2
after,ADP,89,3
9-11,NUM,89,4
",",PUNCT,89,5
the,DET,89,6
United,PROPN,89,7
Nations,PROPN,89,8
",",PUNCT,89,9
despite,SCONJ,89,10
their,PRON,89,11
attempts,NOUN,89,12
to,PART,89,13
project,VERB,89,14
strength,NOUN,89,15
in,ADP,89,16
fighting,VERB,89,17
terrorism,NOUN,89,18
",",PUNCT,89,19
still,ADV,89,20
can,AUX,89,21
not,PART,89,22
properly,ADV,89,23
define,VERB,89,24
the,DET,89,25
word,NOUN,89,26
"""",PUNCT,89,27
terrorist,NOUN,89,28
"""",PUNCT,89,29
",",PUNCT,89,30
waffling,VERB,89,31
over,ADP,89,32
the,DET,89,33
issue,NOUN,89,34
of,ADP,89,35
whether,SCONJ,89,36
the,DET,89,37
murder,NOUN,89,38
of,ADP,89,39
innocent,ADJ,89,40
civilians,NOUN,89,41
are,AUX,89,42
terrorist,ADJ,89,43
acts,NOUN,89,44
.,PUNCT,89,45
The,DET,90,0
media,NOUN,90,1
routinely,ADV,90,2
obscures,VERB,90,3
the,DET,90,4
lines,NOUN,90,5
between,ADP,90,6
terrorism,NOUN,90,7
and,CCONJ,90,8
legitimate,ADJ,90,9
resistance,NOUN,90,10
",",PUNCT,90,11
as,SCONJ,90,12
the,DET,90,13
recent,ADJ,90,14
article,NOUN,90,15
by,ADP,90,16
Daniel,PROPN,90,17
Okrent,PROPN,90,18
of,ADP,90,19
The,DET,90,20
New,PROPN,90,21
York,PROPN,90,22
Times,PROPN,90,23
demonstrates,VERB,90,24
.,PUNCT,90,25
...,PUNCT,91,0
The,DET,92,0
decision,NOUN,92,1
to,PART,92,2
sidestep,VERB,92,3
the,DET,92,4
obvious,ADJ,92,5
to,PART,92,6
satisfy,VERB,92,7
the,DET,92,8
need,NOUN,92,9
to,PART,92,10
avoid,VERB,92,11
confrontation,NOUN,92,12
does,AUX,92,13
not,PART,92,14
bring,VERB,92,15
peace,NOUN,92,16
",",PUNCT,92,17
but,CCONJ,92,18
only,ADV,92,19
delays,VERB,92,20
the,DET,92,21
eventual,ADJ,92,22
conflict,NOUN,92,23
as,ADP,92,24
the,DET,92,25
predators,NOUN,92,26
of,ADP,92,27
Hamas,PROPN,92,28
and,CCONJ,92,29
Hezbollah,PROPN,92,30
exploit,VERB,92,31
the,DET,92,32
inherent,ADJ,92,33
weakness,NOUN,92,34
of,ADP,92,35
the,DET,92,36
internationals,NOUN,92,37
and,CCONJ,92,38
the,DET,92,39
media,NOUN,92,40
.,PUNCT,92,41
I,PRON,93,0
've,AUX,93,1
been,AUX,93,2
fuming,VERB,93,3
over,ADP,93,4
this,DET,93,5
fact,NOUN,93,6
for,ADP,93,7
a,DET,93,8
few,ADJ,93,9
weeks,NOUN,93,10
now,ADV,93,11
",",PUNCT,93,12
ever,ADV,93,13
since,SCONJ,93,14
some,DET,93,15
organizations,NOUN,93,16
and,CCONJ,93,17
governments,NOUN,93,18
suggested,VERB,93,19
we,PRON,93,20
need,VERB,93,21
to,PART,93,22
accept,VERB,93,23
the,DET,93,24
fact,NOUN,93,25
that,SCONJ,93,26
Hezbollah,PROPN,93,27
will,AUX,93,28
get,AUX,93,29
involved,VERB,93,30
in,ADP,93,31
running,VERB,93,32
Lebanon,PROPN,93,33
.,PUNCT,93,34
Wtf,PROPN,94,0
is,AUX,94,1
this,PRON,94,2
?,PUNCT,94,3
This,PRON,95,0
is,AUX,95,1
a,DET,95,2
terrorist,ADJ,95,3
organization,NOUN,95,4
plain,ADJ,95,5
and,CCONJ,95,6
simple,ADJ,95,7
.,PUNCT,95,8
This,PRON,96,0
is,AUX,96,1
the,DET,96,2
organization,NOUN,96,3
that,PRON,96,4
bombed,VERB,96,5
our,PRON,96,6
Marine,PROPN,96,7
barracks,NOUN,96,8
in,ADP,96,9
1983,NUM,96,10
",",PUNCT,96,11
took,VERB,96,12
Americans,PROPN,96,13
hostage,NOUN,96,14
throughout,ADP,96,15
the,DET,96,16
80's,NOUN,96,17
and,CCONJ,96,18
now,ADV,96,19
they,PRON,96,20
should,AUX,96,21
be,AUX,96,22
considered,VERB,96,23
a,DET,96,24
legitimate,ADJ,96,25
organization,NOUN,96,26
?,PUNCT,96,27
This,PRON,97,0
is,AUX,97,1
just,ADV,97,2
another,DET,97,3
reason,NOUN,97,4
to,PART,97,5
never,ADV,97,6
trust,VERB,97,7
the,DET,97,8
MSM,PROPN,97,9
",",PUNCT,97,10
and,CCONJ,97,11
certainly,ADV,97,12
not,PART,97,13
the,DET,97,14
Europeans,PROPN,97,15
.,PUNCT,97,16
The,DET,98,0
Iraqi,PROPN,98,1
Islamic,PROPN,98,2
Party,PROPN,98,3
lead,NOUN,98,4
by,ADP,98,5
Muhsin,PROPN,98,6
Abdul,PROPN,98,7
Hamid,PROPN,98,8
",",PUNCT,98,9
has,AUX,98,10
been,AUX,98,11
among,ADP,98,12
the,DET,98,13
few,ADJ,98,14
Sunni,ADJ,98,15
Muslim,ADJ,98,16
groups,NOUN,98,17
willing,ADJ,98,18
to,PART,98,19
cooperate,VERB,98,20
(,PUNCT,98,21
even,ADV,98,22
if,SCONJ,98,23
rather,ADV,98,24
lukewarmly,NOUN,98,25
),PUNCT,98,26
with,ADP,98,27
the,DET,98,28
Americans,PROPN,98,29
.,PUNCT,98,30
It,PRON,99,0
is,AUX,99,1
now,ADV,99,2
threatening,VERB,99,3
to,PART,99,4
pull,VERB,99,5
out,ADP,99,6
of,ADP,99,7
the,DET,99,8
Allawi,PROPN,99,9
caretaker,NOUN,99,10
government,NOUN,99,11
.,PUNCT,99,12
The,DET,100,0
IIP,PROPN,100,1
had,AUX,100,2
also,ADV,100,3
been,AUX,100,4
the,DET,100,5
main,ADJ,100,6
force,NOUN,100,7
urging,VERB,100,8
Sunni,PROPN,100,9
Arabs,PROPN,100,10
to,PART,100,11
participate,VERB,100,12
in,ADP,100,13
the,DET,100,14
elections,NOUN,100,15
scheduled,VERB,100,16
for,ADP,100,17
January,PROPN,100,18
",",PUNCT,100,19
and,CCONJ,100,20
had,AUX,100,21
been,AUX,100,22
opposed,VERB,100,23
in,ADP,100,24
this,DET,100,25
stance,NOUN,100,26
by,ADP,100,27
the,DET,100,28
Association,PROPN,100,29
of,ADP,100,30
Muslim,PROPN,100,31
Scholars,PROPN,100,32
.,PUNCT,100,33
That,SCONJ,101,0
the,DET,101,1
Iraqi,PROPN,101,2
Islamic,PROPN,101,3
Party,PROPN,101,4
is,AUX,101,5
now,ADV,101,6
contemplating,VERB,101,7
leaving,VERB,101,8
the,DET,101,9
Allawi,PROPN,101,10
government,NOUN,101,11
raises,VERB,101,12
the,DET,101,13
question,NOUN,101,14
of,ADP,101,15
whether,SCONJ,101,16
a,DET,101,17
mass,ADJ,101,18
Sunni,ADJ,101,19
Arab,ADJ,101,20
boycott,NOUN,101,21
of,ADP,101,22
the,DET,101,23
elections,NOUN,101,24
is,AUX,101,25
in,ADP,101,26
the,DET,101,27
offing,NOUN,101,28
",",PUNCT,101,29
thus,ADV,101,30
fatally,ADV,101,31
weakening,VERB,101,32
the,DET,101,33
legitimacy,NOUN,101,34
of,ADP,101,35
any,DET,101,36
new,ADJ,101,37
government,NOUN,101,38
.,PUNCT,101,39
Az,PROPN,102,0
-,PUNCT,102,1
Zaman,PROPN,102,2
:,PUNCT,102,3
The,DET,102,4
Association,PROPN,102,5
of,ADP,102,6
Muslim,PROPN,102,7
Scholars,PROPN,102,8
forbade,VERB,102,9
Iraqis,PROPN,102,10
to,PART,102,11
participate,VERB,102,12
in,ADP,102,13
the,DET,102,14
attack,NOUN,102,15
on,ADP,102,16
Fallujah,PROPN,102,17
with,ADP,102,18
the,DET,102,19
Americans,PROPN,102,20
.,PUNCT,102,21
In,ADP,103,0
a,DET,103,1
communique,NOUN,103,2
",",PUNCT,103,3
the,DET,103,4
AMS,PROPN,103,5
said,VERB,103,6
that,SCONJ,103,7
for,SCONJ,103,8
Iraqis,PROPN,103,9
to,PART,103,10
take,VERB,103,11
part,NOUN,103,12
with,ADP,103,13
"""",PUNCT,103,14
raiding,VERB,103,15
forces,NOUN,103,16
"""",PUNCT,103,17
in,ADP,103,18
the,DET,103,19
assault,NOUN,103,20
on,ADP,103,21
a,DET,103,22
city,NOUN,103,23
",",PUNCT,103,24
the,DET,103,25
population,NOUN,103,26
of,ADP,103,27
which,PRON,103,28
is,AUX,103,29
Muslim,PROPN,103,30
(,PUNCT,103,31
such,ADJ,103,32
as,ADP,103,33
Fallujah,PROPN,103,34
),PUNCT,103,35
would,AUX,103,36
be,AUX,103,37
considered,VERB,103,38
the,DET,103,39
most,ADV,103,40
mortal,ADJ,103,41
of,ADP,103,42
mortal,ADJ,103,43
sins,NOUN,103,44
.,PUNCT,103,45
The,DET,104,0
Sunni,PROPN,104,1
AMS,PROPN,104,2
told,VERB,104,3
Iraqis,PROPN,104,4
",",PUNCT,104,5
"""",PUNCT,104,6
You,PRON,104,7
sinned,VERB,104,8
when,SCONJ,104,9
you,PRON,104,10
participated,VERB,104,11
with,ADP,104,12
occupation,NOUN,104,13
forces,NOUN,104,14
in,ADP,104,15
the,DET,104,16
assault,NOUN,104,17
on,ADP,104,18
Najaf,PROPN,104,19
",",PUNCT,104,20
and,CCONJ,104,21
beware,VERB,104,22
lest,SCONJ,104,23
you,PRON,104,24
repeat,VERB,104,25
this,DET,104,26
same,ADJ,104,27
sin,NOUN,104,28
in,ADP,104,29
Fallujah,PROPN,104,30
.,PUNCT,104,31
Remember,VERB,105,0
that,SCONJ,105,1
the,DET,105,2
Occupation,PROPN,105,3
is,AUX,105,4
emphemeral,ADJ,105,5
.,PUNCT,105,6
"""",PUNCT,105,7
The,DET,106,0
radical,ADJ,106,1
Shiite,PROPN,106,2
Sadr,PROPN,106,3
movement,NOUN,106,4
issued,VERB,106,5
a,DET,106,6
statement,NOUN,106,7
forbidding,VERB,106,8
the,DET,106,9
participation,NOUN,106,10
of,ADP,106,11
Iraqi,ADJ,106,12
troops,NOUN,106,13
in,ADP,106,14
the,DET,106,15
attack,NOUN,106,16
on,ADP,106,17
Fallujah,PROPN,106,18
",",PUNCT,106,19
as,ADV,106,20
well,ADV,106,21
.,PUNCT,106,22
The,DET,107,0
statement,NOUN,107,1
said,VERB,107,2
",",PUNCT,107,3
"""",PUNCT,107,4
We,PRON,107,5
direct,VERB,107,6
an,DET,107,7
appeal,NOUN,107,8
at,ADP,107,9
the,DET,107,10
men,NOUN,107,11
in,ADP,107,12
the,DET,107,13
Iraqi,ADJ,107,14
forces,NOUN,107,15
",",PUNCT,107,16
whether,SCONJ,107,17
national,ADJ,107,18
guards,NOUN,107,19
or,CCONJ,107,20
others,NOUN,107,21
",",PUNCT,107,22
the,DET,107,23
majority,NOUN,107,24
of,ADP,107,25
whom,PRON,107,26
are,AUX,107,27
Muslim,ADJ,107,28
",",PUNCT,107,29
calling,VERB,107,30
upon,SCONJ,107,31
them,PRON,107,32
to,PART,107,33
refrain,VERB,107,34
for,ADP,107,35
commiting,VERB,107,36
this,DET,107,37
enormous,ADJ,107,38
sin,NOUN,107,39
under,ADP,107,40
the,DET,107,41
banner,NOUN,107,42
of,ADP,107,43
forces,NOUN,107,44
that,PRON,107,45
do,AUX,107,46
not,PART,107,47
respect,VERB,107,48
our,PRON,107,49
religion,NOUN,107,50
or,CCONJ,107,51
any,DET,107,52
principles,NOUN,107,53
of,ADP,107,54
basic,ADJ,107,55
humanity,NOUN,107,56
",",PUNCT,107,57
and,CCONJ,107,58
we,PRON,107,59
ask,VERB,107,60
them,PRON,107,61
to,PART,107,62
view,VERB,107,63
this,DET,107,64
war,NOUN,107,65
as,ADP,107,66
illegal,ADJ,107,67
.,PUNCT,107,68
"""",PUNCT,107,69
It,PRON,108,0
called,VERB,108,1
a,DET,108,2
"""",PUNCT,108,3
ploy,NOUN,108,4
"""",PUNCT,108,5
the,DET,108,6
assertaion,NOUN,108,7
that,SCONJ,108,8
the,DET,108,9
attack,NOUN,108,10
was,AUX,108,11
merely,ADV,108,12
on,ADP,108,13
