,word,VERB_count,VERB%,PROPN_count,PROPN%,NOUN_count,NOUN%,ADJ_count,ADJ%,open class pos / total,total open class,Entropy
226,separate,161,0.4626436781609195,0,0.0,0,0.0,187,0.5373563218390804,1.0,348.0,0.9959696987928623
227,pour,305,0.9384615384615383,0,0.0,20,0.0615384615384615,0,0.0,1.0,325.0,0.33352200393097664
228,concentrated,1,0.0625,0,0.0,0,0.0,15,0.9375,1.0,16.0,0.3372900666170139
229,note,554,0.2891440501043841,1,0.0005219206680584,1361,0.7103340292275574,0,0.0,0.9815573770491804,1916.0,0.8737996696463124
230,store,115,0.0726468730259001,1,0.0006317119393556,1467,0.926721415034744,0,0.0,1.0,1583.0,0.38328095692084124
231,used,51,0.5425531914893617,0,0.0,0,0.0,43,0.4574468085106383,1.0,94.0,0.9947688847336322
232,milk,18,0.0545454545454545,0,0.0,312,0.9454545454545454,0,0.0,1.0,330.0,0.30540057087920036
233,bubble,38,0.1751152073732718,1,0.0046082949308755,178,0.8202764976958525,0,0.0,1.0,217.0,0.7103908811869906
234,gas,3,0.0074257425742574,0,0.0,401,0.9925742574257426,0,0.0,1.0,404.0,0.06319733297311526
235,tank,6,0.0213523131672597,0,0.0,274,0.9750889679715302,1,0.0035587188612099,1.0,281.0,0.1829296450055836
236,firm,12,0.0465116279069767,1,0.003875968992248,182,0.7054263565891473,63,0.2441860465116279,0.996138996138996,258.0,1.0887202410615822
237,chlorine,1,0.0588235294117647,0,0.0,16,0.9411764705882352,0,0.0,1.0,17.0,0.3227569588973983
238,recommend,415,0.997596153846154,0,0.0,1,0.0024038461538461,0,0.0,1.0,416.0,0.024378363844868238
239,carry,853,0.9964953271028038,0,0.0,3,0.0035046728971962,0,0.0,1.0,856.0,0.03363318392840745
240,hood,2,0.0181818181818181,6,0.0545454545454545,102,0.9272727272727272,0,0.0,0.990990990990991,110.0,0.43502189638448246
241,remove,472,1.0,0,0.0,0,0.0,0,0.0,1.0,472.0,0.0
242,cooking,8,0.0769230769230769,0,0.0,96,0.9230769230769232,0,0.0,1.0,104.0,0.3912435636292556
243,right,12,0.0024489795918367,22,0.0044897959183673,1157,0.2361224489795918,3709,0.756938775510204,0.4868355688027819,4900.0,0.8520589819777488
244,should,1,0.25,0,0.0,3,0.75,0,0.0,0.0004621606008087,4.0,0.8112781244591328
245,horse,1,0.0031847133757961,3,0.0095541401273885,309,0.9840764331210192,1,0.0031847133757961,1.0,314.0,0.13972596187055947
246,pass,1967,0.8998170173833486,5,0.0022872827081427,199,0.0910338517840805,15,0.0068618481244281,0.9936363636363637,2186.0,0.5211659736597273
247,pipe,16,0.1290322580645161,1,0.0080645161290322,107,0.8629032258064516,0,0.0,0.992,124.0,0.6208336688955628
248,tube,2,0.0150375939849624,1,0.0075187969924812,129,0.9699248120300752,1,0.0075187969924812,1.0,133.0,0.2398815636996875
249,consume,246,0.968503937007874,0,0.0,0,0.0,8,0.0314960629921259,1.0,254.0,0.20183992963258715
250,cover,781,0.6149606299212599,7,0.005511811023622,482,0.3795275590551181,0,0.0,0.9945184025058732,1270.0,1.0031854281113939
251,cost,355,0.4876373626373626,0,0.0,372,0.510989010989011,1,0.0013736263736263,1.0,728.0,1.0132729659660542
252,forget,2405,1.0,0,0.0,0,0.0,0,0.0,1.0,2405.0,0.0
253,transform,81,0.9529411764705882,0,0.0,4,0.0470588235294117,0,0.0,1.0,85.0,0.2737691686829418
254,pressure,33,0.0771028037383177,0,0.0,395,0.9228971962616822,0,0.0,1.0,428.0,0.39188754960373406
255,bicycle,1,0.0149253731343283,0,0.0,66,0.9850746268656716,0,0.0,1.0,67.0,0.11190990870168402
256,pump,126,0.6494845360824743,0,0.0,68,0.3505154639175257,0,0.0,1.0,194.0,0.9345275660736608
257,home,5,0.001564945226917,36,0.0112676056338028,3143,0.9837245696400626,11,0.0034428794992175,0.3957146395838494,3195.0,0.13896364107697182
258,centrifuge,2,0.5,0,0.0,2,0.5,0,0.0,1.0,4.0,1.0
259,fill,1317,0.9857784431137724,0,0.0,19,0.0142215568862275,0,0.0,1.0,1336.0,0.1076310770524522
260,bucket,1,0.0128205128205128,0,0.0,76,0.9743589743589745,1,0.0128205128205128,1.0,78.0,0.19767797499413944
261,one,1,0.0001217433649866,3,0.0003652300949598,8210,0.9995130265400536,0,0.0,0.2804274350483083,8214.0,0.006456046293252732
262,quarter,4,0.0150375939849624,2,0.0075187969924812,256,0.962406015037594,4,0.0150375939849624,1.0,266.0,0.28836514226810694
263,attach,241,0.9958677685950412,0,0.0,1,0.0041322314049586,0,0.0,1.0,242.0,0.03867179086376495
264,foot,8,0.006125574272588,0,0.0,1298,0.993874425727412,0,0.0,1.0,1306.0,0.053838937241008314
265,rope,15,0.1162790697674418,0,0.0,114,0.8837209302325582,0,0.0,1.0,129.0,0.5185697317883058
266,handle,491,0.8705673758865248,1,0.00177304964539,72,0.1276595744680851,0,0.0,0.9982300884955752,564.0,0.569395334079005
267,swing,108,0.3130434782608696,4,0.0115942028985507,231,0.6695652173913044,2,0.0057971014492753,0.9971098265895952,345.0,1.0296355116633171
268,head,1855,0.371967114497694,8,0.0016041708441949,3118,0.625225586524965,6,0.0012031281331461,0.9966027178257394,4987.0,0.9808897806581629
269,fast,32,0.0663900414937759,7,0.0145228215767634,7,0.0145228215767634,436,0.9045643153526972,0.3455197132616487,482.0,0.5680110488616082
270,keep,6017,0.9986721991701244,1,0.0001659751037344,7,0.001161825726141,0,0.0,1.0,6025.0,0.015325539293012643
271,slow,194,0.2389162561576354,0,0.0,2,0.0024630541871921,616,0.7586206896551724,0.9269406392694064,812.0,0.8171541432290655
272,put,5455,0.9983528550512444,0,0.0,6,0.0010980966325036,3,0.0005490483162518,0.9992684711046086,5464.0,0.019116136424730062
273,floor,22,0.021133525456292,1,0.0009606147934678,1018,0.97790585975024,0,0.0,1.0,1041.0,0.15874308056639277
274,light,224,0.1036077705827937,4,0.001850138760407,1577,0.7294172062904718,357,0.1651248843663274,0.9845173041894352,2162.0,1.1167502856560534
275,rise,424,0.7584973166368515,1,0.0017889087656529,132,0.2361359570661896,2,0.0035778175313059,0.9637931034482758,559.0,0.8395876633796618
276,top,158,0.0780246913580246,3,0.0014814814814814,1142,0.5639506172839506,722,0.3565432098765432,0.9941089837997056,2025.0,1.2975581554687077
277,skim,42,0.7636363636363637,0,0.0,10,0.1818181818181818,3,0.0545454545454545,0.9821428571428572,55.0,0.9731506188383866
278,cream,15,0.0246710526315789,6,0.0098684210526315,587,0.9654605263157896,0,0.0,1.0,608.0,0.24648124240073133
279,repeat,360,0.8411214953271028,0,0.0,66,0.1542056074766355,2,0.0046728971962616,0.9861751152073732,428.0,0.6620344477181077
280,require,652,1.0,0,0.0,0,0.0,0,0.0,1.0,652.0,0.0
281,corner,19,0.0293663060278207,2,0.0030911901081916,625,0.965996908809892,1,0.0015455950540958,0.9969183359013868,647.0,0.23788332398039932
282,back,304,0.1668496158068057,2,0.0010976948408342,1327,0.7283205268935236,189,0.1037321624588364,0.1237435479489269,1822.0,1.1140355885106792
283,accomplish,255,1.0,0,0.0,0,0.0,0,0.0,1.0,255.0,0.0
284,spoon,12,0.1212121212121212,2,0.0202020202020202,85,0.8585858585858586,0,0.0,0.99,99.0,0.6716012707830589
285,react,159,0.99375,1,0.00625,0,0.0,0,0.0,1.0,160.0,0.05475065807353418
286,produce,474,0.9404761904761904,0,0.0,30,0.0595238095238095,0,0.0,1.0,504.0,0.3255517134879515
287,salt,13,0.0677083333333333,5,0.0260416666666666,173,0.9010416666666666,1,0.0052083333333333,1.0,192.0,0.5750352080574875
288,wise,3,0.0093457943925233,8,0.0249221183800623,1,0.0031152647975077,309,0.9626168224299064,0.9525222551928784,321.0,0.2746009415627542
289,wear,2322,0.983481575603558,0,0.0,39,0.0165184243964421,0,0.0,1.0,2361.0,0.12141857062615498
290,glove,1,0.0088495575221238,0,0.0,112,0.991150442477876,0,0.0,1.0,113.0,0.0730661193138456
291,lead,1265,0.7876712328767124,0,0.0,290,0.1805728518057285,51,0.0317559153175591,0.9944272445820432,1606.0,0.875163250639548
292,apron,1,0.0285714285714285,0,0.0,34,0.9714285714285714,0,0.0,1.0,35.0,0.18717625687320819
293,know,27827,0.9979916077896926,0,0.0,51,0.0018290714772441,5,0.0001793207330631,0.9999641371395782,27883.0,0.021761069566386335
294,inhale,30,0.6521739130434783,6,0.1304347826086956,9,0.1956521739130435,1,0.0217391304347826,1.0,46.0,1.3660441759360715
295,cause,1182,0.6928487690504103,3,0.0017584994138335,521,0.3053927315357561,0,0.0,0.7453036260375709,1706.0,0.9054854448592577
296,cancer,1,0.0039682539682539,0,0.0,251,0.996031746031746,0,0.0,1.0,252.0,0.03736947889021895
297,metabolize,3,1.0,0,0.0,0,0.0,0,0.0,1.0,3.0,0.0
298,bone,6,0.0242914979757085,0,0.0,240,0.97165991902834,1,0.0040485829959514,0.9919678714859438,247.0,0.20276594433621056
299,red,2,0.0013927576601671,130,0.0905292479108635,108,0.075208913649025,1196,0.8328690807799443,1.0,1436.0,0.8274349723548846
300,avoid,656,1.0,0,0.0,0,0.0,0,0.0,1.0,656.0,0.0
301,breath,25,0.0625,2,0.005,373,0.9325,0,0.0,1.0,400.0,0.3822380055257952
302,mask,41,0.2216216216216216,2,0.0108108108108108,136,0.7351351351351352,6,0.0324324324324324,1.0,185.0,1.0391417113070442
303,ingest,19,1.0,0,0.0,0,0.0,0,0.0,1.0,19.0,0.0
304,follow,2038,0.981222917669716,0,0.0,39,0.018777082330284,0,0.0,0.9985576923076924,2077.0,0.13451804025651273
305,rule,214,0.2133599202392821,4,0.003988035892323,785,0.7826520438683948,0,0.0,0.9920870425321464,1003.0,0.783999432530075
306,empty,53,0.090289608177172,0,0.0,1,0.0017035775127768,533,0.9080068143100511,1.0,587.0,0.4553267913681607
307,stomach,14,0.0325581395348837,0,0.0,416,0.9674418604651164,0,0.0,1.0,430.0,0.2070628689952724
308,doze,48,0.9056603773584906,0,0.0,5,0.0943396226415094,0,0.0,1.0,53.0,0.45079138835466503
309,begin,2278,0.9969365426695842,1,0.0004376367614879,4,0.0017505470459518,2,0.0008752735229759,0.9973810563072892,2285.0,0.03421848135415037
310,glow,93,0.5406976744186046,1,0.005813953488372,77,0.4476744186046512,1,0.005813953488372,0.9942196531791908,172.0,1.085076771757015
311,count,731,0.8325740318906606,0,0.0,147,0.1674259681093394,0,0.0,0.9977272727272728,878.0,0.65178247425953
312,prick,11,0.2244897959183673,4,0.0816326530612244,34,0.6938775510204082,0,0.0,1.0,49.0,1.1447611827372122
313,finger,10,0.013089005235602,0,0.0,754,0.986910994764398,0,0.0,0.9973890339425588,764.0,0.10063759930087106
314,pin,40,0.1904761904761904,7,0.0333333333333333,163,0.7761904761904762,0,0.0,0.995260663507109,210.0,0.9029536253348686
315,drop,1102,0.838022813688213,0,0.0,213,0.161977186311787,0,0.0,0.99696739954511,1315.0,0.6390186997283193
316,slide,170,0.6343283582089553,0,0.0,97,0.3619402985074627,1,0.003731343283582,0.988929889298893,268.0,0.9773279783847848
317,slip,336,0.8865435356200527,0,0.0,42,0.1108179419525065,1,0.0026385224274406,0.979328165374677,379.0,0.5283337589880538
318,result,230,0.1854838709677419,0,0.0,1010,0.8145161290322581,0,0.0,0.992,1240.0,0.6919278850058868
319,number,18,0.0089330024813895,4,0.001985111662531,1991,0.988089330024814,2,0.0009925558312655,0.9985133795837464,2015.0,0.10560622569052457
320,white,1,0.0005540166204986,181,0.1002770083102493,64,0.0354570637119113,1559,0.8637119113573407,0.9983407079646016,1805.0,0.692100112268768
321,increase,363,0.7773019271948608,0,0.0,104,0.2226980728051391,0,0.0,1.0,467.0,0.7650635928592742
322,look,12056,0.9229120416443388,3,0.0002296562810992,1004,0.0768583020745617,0,0.0,0.997937356760886,13063.0,0.39409223088932666
323,hole,13,0.0238095238095238,2,0.0036630036630036,531,0.9725274725274724,0,0.0,1.0,546.0,0.19711730335054886
324,i.e,1,0.1428571428571428,5,0.7142857142857143,1,0.1428571428571428,0,0.0,0.7,7.0,1.1488348542809168
325,..,2,0.0025575447570332,700,0.8951406649616368,68,0.0869565217391304,12,0.0153452685421994,0.0319705641864268,782.0,0.5639470460333023
326,include,1574,0.9993650793650792,0,0.0,1,0.0006349206349206,0,0.0,0.9987317691819912,1575.0,0.007659284481762734
327,worry,1057,0.8309748427672956,1,0.0007861635220125,194,0.1525157232704402,20,0.0157232704402515,0.9945269741985928,1272.0,0.7380483520111274
328,depend,505,1.0,0,0.0,0,0.0,0,0.0,1.0,505.0,0.0
329,short,8,0.0039196472317491,6,0.0029397354238118,197,0.0965213130818226,1830,0.8966193042626164,0.971904761904762,2041.0,0.5227855522160098
330,life,11,0.0009292895159246,16,0.0013516938413449,11810,0.9977190166427304,0,0.0,1.0,11837.0,0.025529440531523576
331,problem,3,0.000938673341677,4,0.0012515644555694,3188,0.9974968710888612,1,0.0003128911138923,0.999687206756334,3196.0,0.028757393396128355
332,assemble,55,1.0,0,0.0,0,0.0,0,0.0,1.0,55.0,0.0
333,acquire,117,1.0,0,0.0,0,0.0,0,0.0,1.0,117.0,0.0
334,leave,7831,0.9749750996015936,1,0.0001245019920318,186,0.0231573705179282,14,0.0017430278884462,0.9891625615763546,8032.0,0.17903590849670548
335,couple,55,0.0209284627092846,0,0.0,2571,0.978310502283105,2,0.0007610350076103,1.0,2628.0,0.15558075976632277
336,bowl,95,0.2183908045977011,2,0.0045977011494252,338,0.7770114942528735,0,0.0,0.981941309255079,435.0,0.7978979533686924
337,idea,2,0.0005834305717619,2,0.0005834305717619,3424,0.998833138856476,0,0.0,1.0,3428.0,0.014218208162229394
338,half,1,0.0005583472920156,2,0.0011166945840312,1286,0.718034617532105,502,0.2802903405918481,0.6893764434180139,1791.0,0.8744497779731037
339,inside,1,0.0043668122270742,0,0.0,140,0.611353711790393,88,0.3842794759825327,0.1419714817110973,229.0,0.9984631557284835
340,beat,864,0.8228571428571428,0,0.0,176,0.1676190476190476,10,0.0095238095238095,0.9840674789128396,1050.0,0.727314519507509
341,trouble,37,0.0476190476190476,0,0.0,737,0.9485199485199484,3,0.0038610038610038,0.9987146529562982,777.0,0.31243552671723274
342,hammer,46,0.3865546218487395,5,0.042016806722689,68,0.5714285714285714,0,0.0,1.0,119.0,1.1835491611391835
343,fit,654,0.75,3,0.003440366972477,101,0.1158256880733945,114,0.1307339449541284,0.9965714285714286,872.0,1.0833887596959386
344,five,6,0.4285714285714285,0,0.0,8,0.5714285714285714,0,0.0,0.0091923834537097,14.0,0.9852281360342515
345,second,5,0.0020358306188925,6,0.002442996742671,707,0.2878664495114006,1738,0.7076547231270358,0.9016152716593244,2456.0,0.9095956771281452
346,bring,3622,0.9997239856472536,1,0.0002760143527463,0,0.0,0,0.0,1.0,3623.0,0.0036614587388221335
347,distance,20,0.0578034682080924,0,0.0,326,0.9421965317919077,0,0.0,1.0,346.0,0.3186630826162664
348,hollow,3,0.0454545454545454,0,0.0,6,0.0909090909090909,57,0.8636363636363636,1.0,66.0,0.699857857026928
349,vacuum,37,0.4157303370786517,0,0.0,52,0.5842696629213483,0,0.0,1.0,89.0,0.9794116346561964
350,open,1359,0.5388580491673275,5,0.0019825535289452,20,0.0079302141157811,1138,0.4512291831879461,0.99057344854674,2522.0,1.07185594231872
351,end,3372,0.5105223315669947,1,0.0001514004542013,3231,0.4891748675246026,1,0.0001514004542013,0.994429388738332,6605.0,1.003647473967787
352,face,715,0.2290932393463633,4,0.0012816404998397,2400,0.768984299903877,2,0.0006408202499198,0.9942656897100988,3121.0,0.7975871145782535
353,masking,1,0.1428571428571428,0,0.0,6,0.8571428571428571,0,0.0,1.0,7.0,0.5916727785823274
354,tape,118,0.3080939947780678,2,0.0052219321148825,263,0.6866840731070496,0,0.0,0.9948051948051948,383.0,0.9352800231558376
355,position,23,0.0297927461139896,0,0.0,749,0.9702072538860104,0,0.0,1.0,772.0,0.19335142272803402
356,reason,24,0.0071174377224199,0,0.0,3346,0.9922894424673784,2,0.0005931198102016,1.0,3372.0,0.06821770328916542
357,case,5,0.0025075225677031,0,0.0,1989,0.9974924774322969,0,0.0,1.0,1994.0,0.025276846367727823
358,wonder,2427,0.8708288482238966,2,0.0007176175098672,343,0.1230714029422317,15,0.0053821313240043,0.9974946313528992,2787.0,0.5938027790631906
359,help,4108,0.8475345574582216,1,0.0002063131834124,736,0.1518465029915411,2,0.0004126263668248,0.9963001027749228,4847.0,0.6223524811971187
360,reflect,295,0.9966216216216216,0,0.0,1,0.0033783783783783,0,0.0,1.0,296.0,0.03260036713734487
361,loose,96,0.4383561643835616,0,0.0,1,0.0045662100456621,122,0.5570776255707762,0.7906137184115524,219.0,1.027269455711205
362,pioneer,7,0.1458333333333333,7,0.1458333333333333,34,0.7083333333333334,0,0.0,1.0,48.0,1.1625311359020312
363,far,2,0.0338983050847457,0,0.0,1,0.0169491525423728,56,0.9491525423728814,0.0176224611708482,59.0,0.3366790555444543
364,figure,1858,0.8156277436347673,1,0.0004389815627743,418,0.1834942932396839,1,0.0004389815627743,0.9986847873739588,2278.0,0.6984634670422742
365,smash,169,0.9285714285714286,0,0.0,11,0.0604395604395604,2,0.0109890109890109,0.9891304347826086,182.0,0.41547391197507305
366,force,697,0.5436817472698908,5,0.0039001560062402,580,0.4524180967238689,0,0.0,1.0,1282.0,1.026885491818905
367,fission,1,0.2,0,0.0,4,0.8,0,0.0,1.0,5.0,0.7219280948873623
368,drive,2994,0.7979744136460555,7,0.001865671641791,748,0.1993603411513859,3,0.0007995735607675,0.9968119022316684,3752.0,0.748771459239412
369,blast,88,0.2767295597484276,0,0.0,229,0.720125786163522,1,0.0031446540880503,1.0,318.0,0.8801544964344108
370,cap,31,0.1581632653061224,2,0.010204081632653,163,0.8316326530612245,0,0.0,0.9949238578680204,196.0,0.7094916055353166
371,site,4,0.0018124150430448,1,0.0004531037607612,2202,0.997734481196194,0,0.0,1.0,2207.0,0.02480500791407693
372,mold,42,0.5121951219512195,0,0.0,40,0.4878048780487805,0,0.0,1.0,82.0,0.9995708393473225
373,safe,2,0.0034843205574912,0,0.0,0,0.0,572,0.9965156794425089,1.0,574.0,0.03346719734251922
374,shape,160,0.3404255319148936,0,0.0,310,0.6595744680851063,0,0.0,0.9978768577494692,470.0,0.9252253278054431
375,pack,551,0.6744186046511628,0,0.0,235,0.2876376988984088,31,0.0379436964504283,0.9680094786729858,817.0,1.0794344269125429
376,winter,1,0.0025380710659898,5,0.0126903553299492,386,0.9796954314720812,2,0.0050761421319796,1.0,394.0,0.1695186802180111
377,stray,33,0.4583333333333333,8,0.1111111111111111,11,0.1527777777777778,20,0.2777777777777778,0.96,72.0,1.7955178397536113
378,induce,88,1.0,0,0.0,0,0.0,0,0.0,1.0,88.0,0.0
379,consider,1588,1.0,0,0.0,0,0.0,0,0.0,1.0,1588.0,0.0
380,destroy,367,1.0,0,0.0,0,0.0,0,0.0,1.0,367.0,0.0
381,hook,298,0.6394849785407726,3,0.0064377682403433,165,0.3540772532188841,0,0.0,0.9978586723768736,466.0,0.9897005825288571
382,switch,321,0.8025,0,0.0,79,0.1975,0,0.0,0.9975062344139652,400.0,0.7168998285940986
383,wire,44,0.2430939226519337,1,0.005524861878453,134,0.7403314917127072,2,0.011049723756906,1.0,181.0,0.9303931647551249
384,remember,3921,0.9992354740061162,0,0.0,3,0.0007645259938837,0,0.0,1.0,3924.0,0.009017805991483724
385,side,22,0.0087301587301587,3,0.0011904761904761,2488,0.9873015873015872,7,0.0027777777777777,0.9940828402366864,2520.0,0.11306851693826037
386,thing,9,0.0004664662589406,7,0.0003628070902871,19278,0.9991707266507722,0,0.0,0.9999481731018398,19294.0,0.010504124175856704
387,hoover,2,0.1,13,0.65,5,0.25,0,0.0,1.0,20.0,1.2361602543738117
388,finish,1951,0.955903968642822,3,0.0014698677119059,86,0.0421362077413032,1,0.0004899559039686,0.990295972828724,2041.0,0.27392382981725905
389,word,17,0.0035468391404131,1,0.0002086375964948,4775,0.996244523263092,0,0.0,0.9997914059240718,4793.0,0.03682738519766788
390,waste,644,0.7211646136618141,1,0.0011198208286674,242,0.270996640537514,6,0.0067189249720044,0.9966517857142856,893.0,0.9100357963299663
391,complete,442,0.3830155979202773,0,0.0,5,0.0043327556325823,707,0.6126516464471404,0.996545768566494,1154.0,0.9973685659022462
392,pile,76,0.2992125984251969,0,0.0,178,0.7007874015748031,0,0.0,0.9921875,254.0,0.8803262547496017
393,rid,76,0.4021164021164021,0,0.0,18,0.0952380952380952,95,0.5026455026455027,0.6585365853658537,189.0,1.3504042028500982
394,flush,63,0.7325581395348837,0,0.0,19,0.2209302325581395,4,0.0465116279069767,0.9885057471264368,86.0,1.016040825214623
395,pollute,14,0.9333333333333332,0,0.0,0,0.0,1,0.0666666666666666,1.0,15.0,0.3533593350214213
396,wave,199,0.3692022263450835,1,0.0018552875695732,338,0.62708719851577,1,0.0018552875695732,1.0,539.0,0.9865987003191764
397,gum,2,0.0144927536231884,2,0.0144927536231884,134,0.9710144927536232,0,0.0,1.0,138.0,0.21826393850757847
398,seat,83,0.0979929161747343,0,0.0,764,0.9020070838252656,0,0.0,1.0,847.0,0.46260080700503603
399,seal,73,0.553030303030303,1,0.0075757575757575,58,0.4393939393939394,0,0.0,0.9635036496350364,132.0,1.0472722215126924
400,stuff,252,0.049596536114938,2,0.0003936233024995,4823,0.9492225939775636,4,0.000787246604999,0.9992133726647,5081.0,0.2988659590400665
401,bury,183,1.0,0,0.0,0,0.0,0,0.0,1.0,183.0,0.0
402,neighbor,5,0.0156739811912225,0,0.0,314,0.9843260188087776,0,0.0,1.0,319.0,0.11640773719305837
