word,VERB_lemma,VERB_count,VERB%,VERB_sents,PROPN_lemma,PROPN_count,PROPN%,PROPN_sents,PART_lemma,PART_count,PART%,PART_sents,NUM_lemma,NUM_count,NUM%,NUM_sents,X_lemma,X_count,X%,X_sents,PUNCT_lemma,PUNCT_count,PUNCT%,PUNCT_sents,ADJ_lemma,ADJ_count,ADJ%,ADJ_sents,ADP_lemma,ADP_count,ADP%,ADP_sents,ADV_lemma,ADV_count,ADV%,ADV_sents,AUX_lemma,AUX_count,AUX%,AUX_sents,CCONJ_lemma,CCONJ_count,CCONJ%,CCONJ_sents,DET_lemma,DET_count,DET%,DET_sents,INTJ_lemma,INTJ_count,INTJ%,INTJ_sents,NOUN_lemma,NOUN_count,NOUN%,NOUN_sents,PRON_lemma,PRON_count,PRON%,PRON_sents,SCONJ_lemma,SCONJ_count,SCONJ%,SCONJ_sents,CONJ_lemma,CONJ_count,CONJ%,CONJ_sents,SYM_lemma,SYM_count,SYM%,SYM_sents
excel,excel,4,0.8,,Excel,1,0.2,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
mah,mah,1,0.1,,mah,2,0.2,,,0,0,,,0,0,,mah,3,0.3,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,mah,4,0.4,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
rip,rip,2,0.4,,rip,1,0.2,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,rip,2,0.4,,,0,0,,,0,0,,,0,0,,,0,0,
scare,scare,3,0.6,,Scare,1,0.2,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,scare,1,0.2,,,0,0,,,0,0,,,0,0,,,0,0,
spears,spear,1,0.2,,spears,1,0.2,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,spear,3,0.6,,,0,0,,,0,0,,,0,0,,,0,0,
tango,tango,1,0.2,,Tango,1,0.2,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,tango,3,0.6,,,0,0,,,0,0,,,0,0,,,0,0,
c,c,1,0.019607843,,C,10,0.196078431,,,0,0,,,0,0,,c,5,0.098039216,,,0,0,,,0,0,,c,6,0.117647059,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,c,9,0.176470588,,,0,0,,c,20,0.392156863,,,0,0,,,0,0,
shocked,shock,4,0.363636364,,Shocked,2,0.181818182,,,0,0,,,0,0,,,0,0,,,0,0,,shocked,5,0.454545455,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
rock,rock,8,0.177777778,,Rock,8,0.177777778,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,rock,29,0.644444444,,,0,0,,,0,0,,,0,0,,,0,0,
r,r,2,0.117647059,,r,3,0.176470588,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,r,12,0.705882353,,,0,0,,,0,0,,,0,0,,,0,0,
new,new,1,0.003246753,,New,53,0.172077922,,,0,0,,,0,0,,,0,0,,,0,0,,new,254,0.824675325,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
bang,bang,2,0.333333333,,bang,1,0.166666667,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,bang,1,0.166666667,,bang,1,0.166666667,,bang,1,0.166666667,,,0,0,,,0,0,,,0,0,
curve,curve,3,0.5,,Curve,1,0.166666667,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,curve,2,0.333333333,,,0,0,,,0,0,,,0,0,,,0,0,
rap,rap,1,0.166666667,,Rap,1,0.166666667,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,rap,4,0.666666667,,,0,0,,,0,0,,,0,0,,,0,0,
stock,stock,1,0.083333333,,Stock,2,0.166666667,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,stock,9,0.75,,,0,0,,,0,0,,,0,0,,,0,0,
hits,hit,4,0.307692308,,Hits,2,0.153846154,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,hit,7,0.538461538,,,0,0,,,0,0,,,0,0,,,0,0,
shake,shake,9,0.692307692,,Shake,2,0.153846154,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,shake,2,0.153846154,,,0,0,,,0,0,,,0,0,,,0,0,
brave,brave,2,0.285714286,,brave,1,0.142857143,,,0,0,,,0,0,,,0,0,,,0,0,,brave,4,0.571428571,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
feature,feature,1,0.142857143,,Feature,1,0.142857143,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,feature,5,0.714285714,,,0,0,,,0,0,,,0,0,,,0,0,
laid,lay,6,0.857142857,,Laid,1,0.142857143,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
lies,lie,4,0.571428571,,Lies,1,0.142857143,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,lie,2,0.285714286,,,0,0,,,0,0,,,0,0,,,0,0,
lock,lock,3,0.428571429,,Lock,1,0.142857143,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,lock,3,0.428571429,,,0,0,,,0,0,,,0,0,,,0,0,
nurse,nurse,1,0.142857143,,Nurse,1,0.142857143,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,nurse,5,0.714285714,,,0,0,,,0,0,,,0,0,,,0,0,
tee,tee,1,0.142857143,,Tee,1,0.142857143,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,tee,5,0.714285714,,,0,0,,,0,0,,,0,0,,,0,0,
tone,tone,2,0.285714286,,Tone,1,0.142857143,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,tone,4,0.571428571,,,0,0,,,0,0,,,0,0,,,0,0,
pop,pop,11,0.297297297,,POP,5,0.135135135,,,0,0,,,0,0,,,0,0,,,0,0,,pop,4,0.108108108,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,pop,17,0.459459459,,,0,0,,,0,0,,,0,0,,,0,0,
boss,boss,2,0.066666667,,BOSS,4,0.133333333,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,boss,24,0.8,,,0,0,,,0,0,,,0,0,,,0,0,
killing,kill,11,0.733333333,,Killing,2,0.133333333,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,killing,2,0.133333333,,,0,0,,,0,0,,,0,0,,,0,0,
*,*,3,0.014218009,,*,27,0.127962085,,,0,0,,*,1,0.004739336,,*,36,0.170616114,,*,115,0.545023697,,*,5,0.023696682,,*,1,0.004739336,,,0,0,,,0,0,,,0,0,,,0,0,,*,7,0.033175355,,*,12,0.056872038,,*,2,0.009478673,,,0,0,,,0,0,,*,2,0.009478673,
spin,spin,3,0.375,,Spin,1,0.125,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,spin,4,0.5,,,0,0,,,0,0,,,0,0,,,0,0,
calm,calm,4,0.235294118,,calm,2,0.117647059,,,0,0,,,0,0,,,0,0,,,0,0,,calm,11,0.647058824,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
anger,anger,1,0.111111111,,Anger,1,0.111111111,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,anger,7,0.777777778,,,0,0,,,0,0,,,0,0,,,0,0,
bridge,bridge,1,0.022222222,,Bridge,5,0.111111111,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,bridge,39,0.866666667,,,0,0,,,0,0,,,0,0,,,0,0,
forces,force,1,0.111111111,,Forces,1,0.111111111,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,force,7,0.777777778,,,0,0,,,0,0,,,0,0,,,0,0,
owe,owe,8,0.888888889,,Owe,1,0.111111111,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
party,party,1,0.013888889,,Party,8,0.111111111,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,party,63,0.875,,,0,0,,,0,0,,,0,0,,,0,0,
review,review,1,0.111111111,,Review,1,0.111111111,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,review,7,0.777777778,,,0,0,,,0,0,,,0,0,,,0,0,
screw,screw,4,0.444444444,,Screw,1,0.111111111,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,screw,4,0.444444444,,,0,0,,,0,0,,,0,0,,,0,0,
b,b,4,0.071428571,,b,6,0.107142857,,,0,0,,,0,0,,b,8,0.142857143,,,0,0,,,0,0,,b,23,0.410714286,,b,1,0.017857143,,,0,0,,,0,0,,,0,0,,,0,0,,b,13,0.232142857,,,0,0,,b,1,0.017857143,,,0,0,,,0,0,
bowl,bowl,1,0.052631579,,bowl,2,0.105263158,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,bowl,16,0.842105263,,,0,0,,,0,0,,,0,0,,,0,0,
roll,roll,7,0.368421053,,Roll,2,0.105263158,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,roll,1,0.052631579,,roll,9,0.473684211,,,0,0,,,0,0,,,0,0,,,0,0,
boo,boo,4,0.4,,boo,1,0.1,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,boo,4,0.4,,boo,1,0.1,,,0,0,,,0,0,,,0,0,,,0,0,
fast,fast,1,0.02,,Fast,5,0.1,,,0,0,,,0,0,,,0,0,,,0,0,,fast,20,0.4,,,0,0,,fast,24,0.48,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
report,report,4,0.4,,Report,1,0.1,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,report,5,0.5,,,0,0,,,0,0,,,0,0,,,0,0,
air,air,2,0.031746032,,Air,6,0.095238095,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,air,55,0.873015873,,,0,0,,,0,0,,,0,0,,,0,0,
land,land,2,0.095238095,,Land,2,0.095238095,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,land,17,0.80952381,,,0,0,,,0,0,,,0,0,,,0,0,
us,us,1,0.003731343,,US,25,0.093283582,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,we,242,0.902985075,,,0,0,,,0,0,,,0,0,
alert,alert,1,0.090909091,,Alert,1,0.090909091,,,0,0,,,0,0,,,0,0,,,0,0,,alert,4,0.363636364,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,alert,5,0.454545455,,,0,0,,,0,0,,,0,0,,,0,0,
bet,bet,9,0.818181818,,BET,1,0.090909091,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,bet,1,0.090909091,,,0,0,,,0,0,,,0,0,,,0,0,
express,express,7,0.636363636,,Express,1,0.090909091,,,0,0,,,0,0,,,0,0,,,0,0,,express,3,0.272727273,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
smoke,smoke,4,0.363636364,,Smoke,1,0.090909091,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,smoke,6,0.545454545,,,0,0,,,0,0,,,0,0,,,0,0,
wind,wind,1,0.03030303,,Wind,3,0.090909091,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,wind,29,0.878787879,,,0,0,,,0,0,,,0,0,,,0,0,
bank,bank,1,0.043478261,,bank,2,0.086956522,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,bank,20,0.869565217,,,0,0,,,0,0,,,0,0,,,0,0,
sound,sound,9,0.191489362,,Sound,4,0.085106383,,,0,0,,,0,0,,,0,0,,,0,0,,sound,3,0.063829787,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,sound,31,0.659574468,,,0,0,,,0,0,,,0,0,,,0,0,
drive,drive,33,0.559322034,,drive,5,0.084745763,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,drive,21,0.355932203,,,0,0,,,0,0,,,0,0,,,0,0,
awake,awake,1,0.083333333,,Awake,1,0.083333333,,,0,0,,,0,0,,,0,0,,,0,0,,awake,8,0.666666667,,,0,0,,awake,2,0.166666667,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
link,link,4,0.083333333,,Link,4,0.083333333,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,link,40,0.833333333,,,0,0,,,0,0,,,0,0,,,0,0,
signs,sign,2,0.166666667,,Signs,1,0.083333333,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,sign,9,0.75,,,0,0,,,0,0,,,0,0,,,0,0,
line,line,2,0.032258065,,Line,5,0.080645161,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,line,55,0.887096774,,,0,0,,,0,0,,,0,0,,,0,0,
act,act,12,0.48,,ACT,2,0.08,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,act,11,0.44,,,0,0,,,0,0,,,0,0,,,0,0,
research,research,1,0.04,,Research,2,0.08,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,research,22,0.88,,,0,0,,,0,0,,,0,0,,,0,0,
blog,blog,7,0.054263566,,Blog,10,0.07751938,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,blog,112,0.868217054,,,0,0,,,0,0,,,0,0,,,0,0,
battle,battle,2,0.153846154,,Battle,1,0.076923077,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,battle,10,0.769230769,,,0,0,,,0,0,,,0,0,,,0,0,
guard,guard,2,0.153846154,,Guard,1,0.076923077,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,guard,10,0.769230769,,,0,0,,,0,0,,,0,0,,,0,0,
marks,mark,4,0.307692308,,marks,1,0.076923077,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,mark,8,0.615384615,,,0,0,,,0,0,,,0,0,,,0,0,
pee,pee,10,0.769230769,,pee,1,0.076923077,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,pee,2,0.153846154,,,0,0,,,0,0,,,0,0,,,0,0,
release,release,4,0.307692308,,release,1,0.076923077,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,release,8,0.615384615,,,0,0,,,0,0,,,0,0,,,0,0,
rude,rude,1,0.076923077,,Rude,1,0.076923077,,,0,0,,,0,0,,,0,0,,,0,0,,rude,11,0.846153846,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
building,build,7,0.175,,Building,3,0.075,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,building,30,0.75,,,0,0,,,0,0,,,0,0,,,0,0,
art,art,1,0.037037037,,Art,2,0.074074074,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,art,24,0.888888889,,,0,0,,,0,0,,,0,0,,,0,0,
s,s,64,0.659793814,,S,7,0.072164948,,s,1,0.010309278,,,0,0,,s,5,0.051546392,,,0,0,,s,1,0.010309278,,,0,0,,,0,0,,s,1,0.010309278,,,0,0,,s,1,0.010309278,,,0,0,,s,6,0.06185567,,s,11,0.113402062,,,0,0,,,0,0,,,0,0,
training,train,1,0.071428571,,Training,1,0.071428571,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,training,12,0.857142857,,,0,0,,,0,0,,,0,0,,,0,0,
top,top,9,0.089108911,,top,7,0.069306931,,,0,0,,,0,0,,,0,0,,,0,0,,top,42,0.415841584,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,top,43,0.425742574,,,0,0,,,0,0,,,0,0,,,0,0,
loves,love,27,0.931034483,,Loves,2,0.068965517,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
shop,shop,5,0.172413793,,Shop,2,0.068965517,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,shop,22,0.75862069,,,0,0,,,0,0,,,0,0,,,0,0,
store,store,2,0.033898305,,Store,4,0.06779661,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,store,53,0.898305085,,,0,0,,,0,0,,,0,0,,,0,0,
opening,open,10,0.666666667,,Opening,1,0.066666667,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,opening,4,0.266666667,,,0,0,,,0,0,,,0,0,,,0,0,
prob,prob,1,0.066666667,,prob,1,0.066666667,,,0,0,,,0,0,,prob,1,0.066666667,,,0,0,,prob,1,0.066666667,,,0,0,,prob,5,0.333333333,,,0,0,,,0,0,,,0,0,,prob,1,0.066666667,,prob,5,0.333333333,,,0,0,,,0,0,,,0,0,,,0,0,
test,test,2,0.066666667,,Test,2,0.066666667,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,test,26,0.866666667,,,0,0,,,0,0,,,0,0,,,0,0,
understanding,understand,6,0.4,,Understanding,1,0.066666667,,,0,0,,,0,0,,,0,0,,,0,0,,understanding,1,0.066666667,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,understanding,7,0.466666667,,,0,0,,,0,0,,,0,0,,,0,0,
dance,dance,6,0.193548387,,Dance,2,0.064516129,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,dance,23,0.741935484,,,0,0,,,0,0,,,0,0,,,0,0,
center,center,1,0.0625,,Center,1,0.0625,,,0,0,,,0,0,,,0,0,,,0,0,,center,1,0.0625,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,center,13,0.8125,,,0,0,,,0,0,,,0,0,,,0,0,
double,DOUBLE,1,0.0625,,Double,1,0.0625,,,0,0,,,0,0,,,0,0,,,0,0,,double,12,0.75,,,0,0,,double,1,0.0625,,,0,0,,,0,0,,double,1,0.0625,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
eye,eye,1,0.020833333,,eye,3,0.0625,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,eye,44,0.916666667,,,0,0,,,0,0,,,0,0,,,0,0,
forward,forward,1,0.03125,,Forward,2,0.0625,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,forward,4,0.125,,forward,24,0.75,,,0,0,,,0,0,,,0,0,,,0,0,,forward,1,0.03125,,,0,0,,,0,0,,,0,0,,,0,0,
hung,hang,15,0.9375,,Hung,1,0.0625,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
cheers,cheer,2,0.117647059,,Cheers,1,0.058823529,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,cheers,1,0.058823529,,cheer,13,0.764705882,,,0,0,,,0,0,,,0,0,,,0,0,
praise,praise,14,0.823529412,,Praise,1,0.058823529,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,praise,2,0.117647059,,,0,0,,,0,0,,,0,0,,,0,0,
wise,wise,1,0.058823529,,Wise,1,0.058823529,,,0,0,,,0,0,,,0,0,,,0,0,,wise,10,0.588235294,,,0,0,,wise,4,0.235294118,,,0,0,,,0,0,,,0,0,,,0,0,,wise,1,0.058823529,,,0,0,,,0,0,,,0,0,,,0,0,
light,light,1,0.018518519,,light,3,0.055555556,,,0,0,,,0,0,,,0,0,,,0,0,,light,16,0.296296296,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,light,34,0.62962963,,,0,0,,,0,0,,,0,0,,,0,0,
main,main,1,0.055555556,,Main,1,0.055555556,,,0,0,,,0,0,,,0,0,,,0,0,,main,16,0.888888889,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
milk,milk,1,0.055555556,,Milk,1,0.055555556,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,milk,16,0.888888889,,,0,0,,,0,0,,,0,0,,,0,0,
service,service,1,0.027777778,,Service,2,0.055555556,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,service,33,0.916666667,,,0,0,,,0,0,,,0,0,,,0,0,
mad,mad,1,0.027027027,,Mad,2,0.054054054,,,0,0,,,0,0,,,0,0,,,0,0,,mad,34,0.918918919,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
love,love,234,0.661016949,,Love,19,0.053672316,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,love,101,0.285310734,,,0,0,,,0,0,,,0,0,,,0,0,
boring,bore,5,0.089285714,,Boring,3,0.053571429,,,0,0,,,0,0,,,0,0,,,0,0,,boring,46,0.821428571,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,boring,2,0.035714286,,,0,0,,,0,0,,,0,0,,,0,0,
challenge,challenge,3,0.157894737,,Challenge,1,0.052631579,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,challenge,15,0.789473684,,,0,0,,,0,0,,,0,0,,,0,0,
dunno,dunno,16,0.842105263,,dunno,1,0.052631579,,,0,0,,,0,0,,,0,0,,,0,0,,dunno,1,0.052631579,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,dunno,1,0.052631579,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
morning,morne,1,0.005847953,,Morning,9,0.052631579,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,morning,161,0.941520468,,,0,0,,,0,0,,,0,0,,,0,0,
save,save,29,0.763157895,,Save,2,0.052631579,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,save,3,0.078947368,,,0,0,,save,4,0.105263158,,,0,0,,,0,0,
finding,find,19,0.95,,Finding,1,0.05,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,
trust,trust,17,0.85,,Trust,1,0.05,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,,0,0,,trust,2,0.1,,,0,0,,,0,0,,,0,0,,,0,0,
open,open,25,0.304878049,,Open,4,0.048780488,,,0,0,,,0,0,,,0,0,,,0,0,,open,46,0.56097561,,,0,0,,open,2,0.024390244,,,0,0,,,0,0,,,0,0,,,0,0,,open,5,0.06097561,,,0,0,,,0,0,,,0,0,,,0,0,
