Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Mask_Tags_5
45,19,committed,ADJ,ADJ,None
45,20,to,ADP,ADP,None
45,21,Arab,ADJ,ADJ,None
45,22,nationalism,NOUN,NOUN,None
45,23,or,CCONJ,CCONJ,None
45,24,have,AUX,AUX,None
45,25,become,VERB,VERB,None
45,26,Sunni,ADJ,ADJ,None
45,27,fundamentalists,NOUN,NOUN,None
45,28,or,CCONJ,CCONJ,None
45,29,even,ADV,ADV,None
45,30,radicals,NOUN,NOUN,None
45,31,.,PUNCT,PUNCT,None
46,0,Cities,NOUN,NOUN,None
46,1,such,ADJ,ADJ,None
46,2,as,ADP,ADP,None
46,3,Falluja,PROPN,PROPN,None
46,4,received,VERB,VERB,None
46,5,special,ADJ,ADJ,None
46,6,treatment,NOUN,NOUN,None
46,7,from,ADP,ADP,None
46,8,Saddam,PROPN,PROPN,None
46,9,and,CCONJ,CCONJ,None
46,10,enjoyed,VERB,VERB,None
46,11,a,DET,DET,None
46,12,disproportionate,ADJ,ADJ,None
46,13,share,NOUN,NOUN,None
46,14,of,ADP,ADP,None
46,15,the,DET,DET,None
46,16,country,NOUN,NOUN,None
46,17,'s,PART,PART,None
46,18,wealth,NOUN,NOUN,None
46,19,and,CCONJ,CCONJ,None
46,20,power,NOUN,NOUN,None
46,21,.,PUNCT,PUNCT,None
47,0,They,PRON,PRON,None
47,1,know,VERB,VERB,None
47,2,that,SCONJ,SCONJ,None
47,3,the,DET,DET,None
47,4,American,ADJ,ADJ,None
47,5,advent,NOUN,NOUN,None
47,6,implies,VERB,VERB,None
47,7,for,ADP,ADP,None
47,8,them,PRON,PRON,None
47,9,a,DET,DET,None
47,10,demotion,NOUN,NOUN,None
47,11,",",PUNCT,PUNCT,None
47,12,and,CCONJ,CCONJ,None
47,13,an,DET,DET,None
47,14,elevation,NOUN,NOUN,None
47,15,of,ADP,ADP,None
47,16,the,DET,DET,None
47,17,Shiites,PROPN,PROPN,None
47,18,and,CCONJ,CCONJ,None
47,19,Kurds,PROPN,PROPN,None
47,20,",",PUNCT,PUNCT,None
47,21,and,CCONJ,CCONJ,None
47,22,they,PRON,PRON,None
47,23,refuse,VERB,VERB,None
47,24,to,PART,PART,None
47,25,go,VERB,VERB,None
47,26,quietly,ADV,ADV,None
47,27,.,PUNCT,PUNCT,None
48,0,See,VERB,VERB,None
48,1,http://www.gulf-news.com/Articles/news.asp?ArticleID=97508,X,PROPN,NOUN
49,0,The,DET,DET,None
49,1,Supreme,ADJ,PROPN,PROPN
49,2,Court,PROPN,PROPN,None
49,3,announced,VERB,VERB,None
49,4,its,PRON,PRON,None
49,5,ruling,NOUN,NOUN,None
49,6,today,NOUN,NOUN,None
49,7,in,ADP,ADP,None
49,8,Hamdan,PROPN,PROPN,None
49,9,v.,ADP,CCONJ,CCONJ
49,10,Rumsfeld,PROPN,PROPN,None
49,11,divided,VERB,VERB,None
49,12,along,ADP,ADP,None
49,13,idelogical,ADJ,ADJ,None
49,14,lines,NOUN,NOUN,None
49,15,with,SCONJ,ADP,PUNCT
49,16,John,PROPN,PROPN,None
49,17,Roberts,PROPN,PROPN,None
49,18,abstaining,VERB,VERB,None
49,19,due,ADP,ADP,None
49,20,to,ADP,ADP,None
49,21,his,PRON,PRON,None
49,22,involvement,NOUN,NOUN,None
49,23,at,ADP,ADP,None
49,24,the,DET,DET,None
49,25,D.C.,PROPN,PROPN,None
49,26,Circuit,PROPN,PROPN,None
49,27,level,NOUN,NOUN,None
49,28,and,CCONJ,CCONJ,None
49,29,Anthony,PROPN,PROPN,None
49,30,Kennedy,PROPN,PROPN,None
49,31,joining,VERB,VERB,None
49,32,the,DET,DET,None
49,33,liberals,NOUN,NOUN,None
49,34,in,ADP,ADP,None
49,35,a,DET,DET,None
49,36,5,NUM,NUM,None
49,37,-,SYM,SYM,None
49,38,3,NUM,NUM,None
49,39,decision,NOUN,NOUN,None
49,40,that,PRON,PRON,None
49,41,is,AUX,AUX,None
49,42,185,NUM,NUM,None
49,43,pages,NOUN,NOUN,None
49,44,long,ADJ,ADJ,None
49,45,.,PUNCT,PUNCT,None
50,0,The,DET,DET,None
50,1,actual,ADJ,ADJ,None
50,2,vote,NOUN,NOUN,None
50,3,is,AUX,AUX,None
50,4,a,DET,DET,None
50,5,little,ADJ,ADJ,None
50,6,confusing,ADJ,ADJ,None
50,7,.,PUNCT,PUNCT,None
51,0,Stay,VERB,VERB,None
51,1,with,ADP,ADP,None
51,2,me,PRON,PRON,None
51,3,now,ADV,ADV,None
51,4,:,PUNCT,PUNCT,None
51,5,John,PROPN,PROPN,None
51,6,Paul,PROPN,PROPN,None
51,7,STEVENS,PROPN,PROPN,None
51,8,delivered,VERB,VERB,None
51,9,the,DET,DET,None
51,10,opinion,NOUN,NOUN,None
51,11,of,ADP,ADP,None
51,12,the,DET,DET,None
51,13,Court,NOUN,PROPN,PROPN
51,14,with,ADP,ADP,None
51,15,respect,NOUN,NOUN,None
51,16,to,ADP,ADP,None
51,17,Parts,NOUN,NOUN,None
51,18,I,NUM,PRON,PROPN
51,19,through,ADP,ADP,None
51,20,IV,NUM,PROPN,PROPN
51,21,",",PUNCT,PUNCT,None
51,22,VI,NUM,PROPN,PROPN
51,23,through,ADP,ADP,None
51,24,VI,NUM,PROPN,PROPN
51,25,-,PUNCT,PUNCT,None
51,26,D,NOUN,PROPN,PROPN
51,27,-,PUNCT,PUNCT,None
51,28,iii,NUM,PROPN,PROPN
51,29,",",PUNCT,PUNCT,None
51,30,VI,NUM,PROPN,PROPN
51,31,-,PUNCT,PUNCT,None
51,32,D,NOUN,PROPN,PROPN
51,33,-,PUNCT,PUNCT,None
51,34,v,NUM,NOUN,PROPN
51,35,",",PUNCT,PUNCT,None
51,36,and,CCONJ,CCONJ,None
51,37,VII,NUM,PROPN,PROPN
51,38,",",PUNCT,PUNCT,None
51,39,in,ADP,ADP,None
51,40,which,PRON,PRON,None
51,41,KENNEDY,PROPN,ADJ,PRON
51,42,",",PUNCT,PUNCT,None
51,43,SOUTER,PROPN,NOUN,NOUN
51,44,",",PUNCT,PUNCT,None
51,45,GINSBURG,PROPN,PROPN,None
51,46,",",PUNCT,PUNCT,None
51,47,and,CCONJ,CCONJ,None
51,48,BREYER,PROPN,PROPN,None
51,49,joined,VERB,VERB,None
51,50,",",PUNCT,PUNCT,None
51,51,and,CCONJ,CCONJ,None
51,52,an,DET,DET,None
51,53,opinion,NOUN,NOUN,None
51,54,with,ADP,ADP,None
51,55,respect,NOUN,NOUN,None
51,56,to,ADP,ADP,None
51,57,Parts,NOUN,PROPN,NOUN
51,58,V,NUM,PROPN,PROPN
51,59,and,CCONJ,CCONJ,None
51,60,VI,NUM,PROPN,PROPN
51,61,-,PUNCT,PUNCT,None
51,62,D,NOUN,PROPN,PROPN
51,63,-,PUNCT,PUNCT,None
51,64,iv,NUM,PROPN,PROPN
51,65,",",PUNCT,PUNCT,None
51,66,in,ADP,ADP,None
51,67,which,PRON,PRON,None
51,68,SOUTER,PROPN,PROPN,None
51,69,",",PUNCT,PUNCT,None
51,70,GINSBURG,PROPN,PROPN,None
51,71,",",PUNCT,PUNCT,None
51,72,and,CCONJ,CCONJ,None
51,73,BREYER,PROPN,PROPN,None
51,74,joined,VERB,VERB,None
51,75,.,PUNCT,PUNCT,None
52,0,BREYER,NOUN,PROPN,PRON
52,1,filed,VERB,VERB,None
52,2,a,DET,DET,None
52,3,concurring,VERB,VERB,None
52,4,opinion,NOUN,NOUN,None
52,5,",",PUNCT,PUNCT,None
52,6,in,ADP,ADP,None
52,7,which,PRON,PRON,None
52,8,KENNEDY,PROPN,ADJ,PRON
52,9,",",PUNCT,PUNCT,None
52,10,SOUTER,PROPN,NOUN,PROPN
52,11,",",PUNCT,PUNCT,None
52,12,and,CCONJ,CCONJ,None
52,13,GINSBURG,PROPN,PROPN,None
52,14,joined,VERB,VERB,None
52,15,.,PUNCT,PUNCT,None
53,0,KENNEDY,PROPN,PROPN,None
53,1,filed,VERB,VERB,None
53,2,an,DET,DET,None
53,3,opinion,NOUN,NOUN,None
53,4,concurring,VERB,VERB,None
53,5,in,ADP,ADP,None
53,6,part,NOUN,NOUN,None
53,7,",",PUNCT,PUNCT,None
53,8,in,ADP,ADP,None
53,9,which,PRON,PRON,None
53,10,SOUTER,PROPN,PROPN,None
53,11,",",PUNCT,PUNCT,None
53,12,GINSBURG,PROPN,PROPN,None
53,13,",",PUNCT,PUNCT,None
53,14,and,CCONJ,CCONJ,None
53,15,BREYER,PROPN,PROPN,None
53,16,joined,VERB,VERB,None
53,17,as,ADP,ADP,None
53,18,to,ADP,ADP,None
53,19,Parts,NOUN,PROPN,NOUN
53,20,I,NUM,PROPN,PROPN
53,21,and,CCONJ,CCONJ,None
53,22,II,NUM,PROPN,PROPN
53,23,.,PUNCT,PUNCT,None
54,0,SCALIA,PROPN,PROPN,None
54,1,filed,VERB,VERB,None
54,2,a,DET,DET,None
54,3,dissenting,VERB,VERB,None
54,4,opinion,NOUN,NOUN,None
54,5,",",PUNCT,PUNCT,None
54,6,in,ADP,ADP,None
54,7,which,PRON,PRON,None
54,8,THOMAS,PROPN,PROPN,None
54,9,and,CCONJ,CCONJ,None
54,10,ALITO,PROPN,PROPN,None
54,11,joined,VERB,VERB,None
54,12,.,PUNCT,PUNCT,None
55,0,THOMAS,PROPN,PROPN,None
55,1,filed,VERB,VERB,None
55,2,a,DET,DET,None
55,3,dissenting,VERB,VERB,None
55,4,opinion,NOUN,NOUN,None
55,5,",",PUNCT,PUNCT,None
55,6,in,ADP,ADP,None
55,7,which,PRON,PRON,None
55,8,SCALIA,PROPN,PROPN,None
55,9,joined,VERB,VERB,None
55,10,",",PUNCT,PUNCT,None
55,11,and,CCONJ,CCONJ,None
55,12,in,ADP,ADP,None
55,13,which,PRON,PRON,None
55,14,ALITO,PROPN,PROPN,None
55,15,joined,VERB,VERB,None
55,16,as,ADP,ADP,None
55,17,to,ADP,ADP,None
55,18,all,DET,PRON,PRON
55,19,but,ADP,CCONJ,DET
55,20,Parts,NOUN,PROPN,NOUN
55,21,I,NUM,PROPN,PROPN
55,22,",",PUNCT,PUNCT,None
55,23,II,NUM,PROPN,PROPN
55,24,-,PUNCT,PUNCT,None
55,25,C,NOUN,PROPN,PROPN
55,26,-,PUNCT,PUNCT,None
55,27,1,NUM,NUM,None
55,28,",",PUNCT,PUNCT,None
55,29,and,CCONJ,CCONJ,None
55,30,III,NUM,PROPN,PROPN
55,31,-,PUNCT,PUNCT,None
55,32,B,NOUN,PROPN,PROPN
55,33,-,PUNCT,PUNCT,None
55,34,2,NUM,NUM,None
55,35,.,PUNCT,PUNCT,None
56,0,ALITO,PROPN,PROPN,None
56,1,filed,VERB,VERB,None
56,2,a,DET,DET,None
56,3,dissenting,VERB,VERB,None
56,4,opinion,NOUN,NOUN,None
56,5,",",PUNCT,PUNCT,None
56,6,in,ADP,ADP,None
56,7,which,PRON,PRON,None
56,8,SCALIA,PROPN,PROPN,None
56,9,and,CCONJ,CCONJ,None
56,10,THOMAS,PROPN,PROPN,None
56,11,joined,VERB,VERB,None
56,12,as,ADP,ADP,None
56,13,to,ADP,ADP,None
56,14,Parts,NOUN,PROPN,NOUN
56,15,I,NUM,PRON,PROPN
56,16,through,ADP,ADP,None
56,17,III,NUM,PROPN,PROPN
56,18,.,PUNCT,PUNCT,None
57,0,It,PRON,PRON,None
57,1,will,AUX,AUX,None
57,2,take,VERB,VERB,None
57,3,me,PRON,PRON,None
57,4,a,DET,DET,None
57,5,little,ADJ,ADJ,None
57,6,while,NOUN,NOUN,None
57,7,to,PART,PART,None
57,8,read,VERB,VERB,None
57,9,the,DET,DET,None
57,10,whole,ADJ,ADJ,None
57,11,thing,NOUN,NOUN,None
57,12,",",PUNCT,PUNCT,None
57,13,but,CCONJ,CCONJ,None
57,14,I,PRON,PRON,None
57,15,rarely,ADV,ADV,None
57,16,agree,VERB,VERB,None
57,17,with,ADP,ADP,None
57,18,a,DET,DET,None
57,19,John,PROPN,PROPN,None
57,20,Paul,PROPN,PROPN,None
57,21,Stevens,PROPN,PROPN,None
57,22,opinion,NOUN,NOUN,None
57,23,.,PUNCT,PUNCT,None
58,0,I,PRON,PRON,None
58,1,'ll,AUX,AUX,None
58,2,post,VERB,VERB,None
58,3,highlights,NOUN,NOUN,None
58,4,from,ADP,ADP,None
58,5,the,DET,DET,None
58,6,opinion,NOUN,NOUN,None
58,7,and,CCONJ,CCONJ,None
58,8,dissents,NOUN,VERB,NOUN
58,9,when,ADV,SCONJ,SCONJ
58,10,I,PRON,PRON,None
58,11,'m,AUX,AUX,None
58,12,finished,ADJ,VERB,VERB
58,13,.,PUNCT,PUNCT,None
59,0,Important,ADJ,ADJ,None
59,1,news,NOUN,NOUN,None
59,2,such,ADJ,ADJ,None
59,3,as,ADP,ADP,None
59,4,President,PROPN,PROPN,None
59,5,Bush,PROPN,PROPN,None
59,6,'s,PART,PART,None
59,7,miniscule,ADJ,ADJ,None
59,8,calibrations,NOUN,NOUN,None
59,9,on,ADP,ADP,None
59,10,his,PRON,PRON,None
59,11,marriage,NOUN,NOUN,None
59,12,amendment,NOUN,NOUN,None
59,13,/,SYM,SYM,None
59,14,anti-gay,ADJ,ADJ,None
59,15,(,PUNCT,PUNCT,None
59,16,update,NOUN,NOUN,None
59,17,:,PUNCT,PUNCT,None
59,18,he,PRON,PRON,None
59,19,'s,AUX,AUX,None
59,20,not,PART,PART,None
59,21,against,ADP,ADP,None
59,22,gays,NOUN,NOUN,None
59,23,in,ADP,ADP,None
59,24,the,DET,DET,None
59,25,bedroom,NOUN,NOUN,None
59,26,",",PUNCT,PUNCT,None
59,27,just,ADV,ADV,None
59,28,at,ADP,ADP,None
59,29,the,DET,DET,None
59,30,altar,NOUN,NOUN,None
59,31,",",PUNCT,PUNCT,None
59,32,where,ADV,SCONJ,SCONJ
59,33,of,ADP,ADP,None
59,34,course,NOUN,NOUN,None
59,35,their,PRON,PRON,None
59,36,relationships,NOUN,NOUN,None
59,37,should,AUX,AUX,None
59,38,not,PART,PART,None
59,39,only,ADV,ADV,None
59,40,be,AUX,AUX,None
59,41,frowned,VERB,VERB,None
59,42,upon,ADP,SCONJ,ADP
59,43,but,CCONJ,CCONJ,None
59,44,should,AUX,AUX,None
59,45,be,AUX,AUX,None
59,46,constitutionally,ADV,ADV,None
59,47,excluded,VERB,VERB,None
59,48,),PUNCT,PUNCT,None
59,49,has,AUX,AUX,None
59,50,pushed,VERB,VERB,None
59,51,Sudan,PROPN,PROPN,None
59,52,not,PART,PART,None
59,53,just,ADV,ADV,None
59,54,off,ADP,ADP,None
59,55,the,DET,DET,None
59,56,front,ADJ,ADJ,None
59,57,pages,NOUN,NOUN,None
59,58,",",PUNCT,PUNCT,None
59,59,or,CCONJ,CCONJ,None
59,60,the,DET,DET,None
59,61,A,NOUN,PROPN,NOUN
59,62,section,NOUN,NOUN,None
59,63,",",PUNCT,PUNCT,None
59,64,but,CCONJ,CCONJ,None
59,65,out,ADP,ADP,None
59,66,of,ADP,ADP,None
59,67,the,DET,DET,None
59,68,NY,PROPN,PROPN,None
59,69,Times,PROPN,PROPN,None
59,70,and,CCONJ,CCONJ,None
59,71,Washington,PROPN,PROPN,None
59,72,Post,PROPN,PROPN,None
59,73,completely,ADV,ADV,None
59,74,.,PUNCT,PUNCT,None
60,0,I,PRON,PRON,None
60,1,had,VERB,VERB,None
60,2,to,PART,PART,None
60,3,go,VERB,VERB,None
60,4,to,ADP,ADP,None
60,5,the,DET,DET,None
60,6,BBC,PROPN,PROPN,None
60,7,for,ADP,ADP,None
60,8,this,DET,DET,None
60,9,report,NOUN,NOUN,None
60,10,.,PUNCT,PUNCT,None
61,0,It,PRON,PRON,None
61,1,'s,AUX,AUX,None
61,2,symptomatic,ADJ,ADJ,None
61,3,",",PUNCT,PUNCT,None
61,4,I,PRON,PRON,None
61,5,suppose,VERB,VERB,None
61,6,",",PUNCT,PUNCT,None
61,7,of,ADP,ADP,None
61,8,our,PRON,PRON,None
61,9,fast,ADJ,ADV,ADV
61,10,-,PUNCT,PUNCT,None
61,11,paced,VERB,VERB,None
61,12,",",PUNCT,PUNCT,None
61,13,24,NUM,NUM,None
61,14,hour,NOUN,NOUN,None
61,15,news,NOUN,NOUN,None
61,16,-,PUNCT,PUNCT,None
61,17,cycle,NOUN,NOUN,None
61,18,lives,NOUN,NOUN,None
61,19,",",PUNCT,PUNCT,None
61,20,that,SCONJ,SCONJ,None
61,21,the,DET,DET,None
61,22,biggest,ADJ,ADJ,None
61,23,short,ADJ,ADJ,None
61,24,-,PUNCT,PUNCT,None
61,25,term,NOUN,NOUN,None
61,26,humanitarian,ADJ,ADJ,None
61,27,crisis,NOUN,NOUN,None
61,28,in,ADP,ADP,None
61,29,the,DET,DET,None
61,30,world,NOUN,NOUN,None
61,31,would,AUX,AUX,None
61,32,quickly,ADV,ADV,None
61,33,be,AUX,AUX,None
61,34,eclipsed,VERB,VERB,None
61,35,",",PUNCT,PUNCT,None
61,36,once,SCONJ,ADV,SCONJ
61,37,our,PRON,PRON,None
61,38,Secretary,PROPN,PROPN,None
61,39,of,ADP,ADP,None
61,40,State,PROPN,PROPN,None
61,41,was,AUX,AUX,None
61,42,finished,ADJ,VERB,ADV
61,43,with,ADP,ADP,None
61,44,his,PRON,PRON,None
61,45,whirlwind,NOUN,NOUN,None
61,46,tour,NOUN,NOUN,None
61,47,",",PUNCT,PUNCT,None
61,48,from,ADP,ADP,None
61,49,the,DET,DET,None
61,50,newspapers,NOUN,NOUN,None
61,51,.,PUNCT,PUNCT,None
62,0,It,PRON,PRON,None
62,1,'s,AUX,AUX,None
62,2,just,ADV,ADV,None
62,3,disappointing,ADJ,ADJ,None
62,4,.,PUNCT,PUNCT,None
63,0,Most,ADV,ADV,None
63,1,troubling,ADJ,ADJ,None
63,2,",",PUNCT,PUNCT,None
63,3,however,ADV,ADV,None
63,4,",",PUNCT,PUNCT,None
63,5,is,AUX,AUX,None
63,6,the,DET,DET,None
63,7,fact,NOUN,NOUN,None
63,8,that,SCONJ,SCONJ,None
63,9,the,DET,DET,None
63,10,political,ADJ,ADJ,None
63,11,will,NOUN,NOUN,None
63,12,to,PART,PART,None
63,13,end,VERB,VERB,None
63,14,the,DET,DET,None
63,15,crisis,NOUN,NOUN,None
63,16,expressed,VERB,VERB,None
63,17,a,DET,DET,None
63,18,few,ADJ,ADJ,None
63,19,short,ADJ,ADJ,None
63,20,weeks,NOUN,NOUN,None
63,21,ago,ADV,ADV,None
63,22,seems,VERB,VERB,None
63,23,to,PART,PART,None
63,24,have,AUX,AUX,None
63,25,ebbed,VERB,VERB,None
63,26,.,PUNCT,PUNCT,None
64,0,At,ADP,ADP,None
64,1,that,DET,DET,None
64,2,time,NOUN,NOUN,None
64,3,",",PUNCT,PUNCT,None
64,4,UN,PROPN,PROPN,None
64,5,Secretary,PROPN,PROPN,None
64,6,General,ADJ,PROPN,PROPN
64,7,Kofi,PROPN,PROPN,None
64,8,Annan,PROPN,PROPN,None
64,9,demanded,VERB,VERB,None
64,10,steps,NOUN,NOUN,None
64,11,be,AUX,AUX,None
64,12,taken,VERB,VERB,None
64,13,to,PART,PART,None
64,14,end,VERB,VERB,None
64,15,the,DET,DET,None
64,16,ethnic,ADJ,ADJ,None
64,17,violence,NOUN,NOUN,None
64,18,in,ADP,ADP,None
64,19,Darfur,PROPN,PROPN,None
64,20,within,ADP,ADP,None
64,21,48,NUM,NUM,None
64,22,hours,NOUN,NOUN,None
64,23,.,PUNCT,PUNCT,None
65,0,Two,NUM,NUM,None
65,1,weeks,NOUN,NOUN,None
65,2,later,ADV,ADV,None
65,3,",",PUNCT,PUNCT,None
65,4,and,CCONJ,CCONJ,None
65,5,the,DET,DET,None
65,6,violence,NOUN,NOUN,None
65,7,continues,VERB,VERB,None
65,8,.,PUNCT,PUNCT,None
66,0,The,DET,DET,None
66,1,African,ADJ,PROPN,PROPN
66,2,Union,PROPN,PROPN,None
66,3,is,AUX,AUX,None
66,4,clearly,ADV,ADV,None
66,5,not,PART,PART,None
66,6,up,ADP,ADP,None
66,7,to,ADP,ADP,None
66,8,the,DET,DET,None
66,9,task,NOUN,NOUN,None
66,10,of,SCONJ,ADP,ADP
66,11,keeping,VERB,VERB,None
66,12,the,DET,DET,None
66,13,peace,NOUN,NOUN,None
66,14,",",PUNCT,PUNCT,None
66,15,pledging,VERB,VERB,None
66,16,300,NUM,NUM,None
66,17,troops,NOUN,NOUN,None
66,18,to,ADP,ADP,None
66,19,an,DET,DET,None
66,20,area,NOUN,NOUN,None
66,21,that,PRON,PRON,None
66,22,will,AUX,AUX,None
66,23,need,VERB,VERB,None
66,24,"15,000",NUM,NUM,None
66,25,",",PUNCT,PUNCT,None
66,26,according,VERB,VERB,None
66,27,to,ADP,ADP,None
66,28,analysts,NOUN,NOUN,None
66,29,.,PUNCT,PUNCT,None
67,0,And,CCONJ,CCONJ,None
67,1,international,ADJ,ADJ,None
67,2,donors,NOUN,NOUN,None
67,3,have,AUX,AUX,None
67,4,given,VERB,VERB,None
67,5,only,ADV,ADV,None
67,6,half,NOUN,NOUN,None
67,7,of,ADP,ADP,None
67,8,the,DET,DET,None
67,9,relief,NOUN,NOUN,None
67,10,aid,NOUN,NOUN,None
67,11,that,PRON,SCONJ,SCONJ
67,12,Darfur,PROPN,PROPN,None
67,13,needs,VERB,VERB,None
67,14,",",PUNCT,PUNCT,None
67,15,according,VERB,VERB,None
67,16,to,ADP,ADP,None
67,17,the,DET,DET,None
67,18,local,ADJ,ADJ,None
67,19,UN,PROPN,PROPN,None
67,20,officials,NOUN,NOUN,None
67,21,.,PUNCT,PUNCT,None
68,0,So,ADV,ADV,None
68,1,hear,ADV,VERB,ADV
68,2,we,PRON,PRON,None
68,3,are,AUX,AUX,None
68,4,",",PUNCT,PUNCT,None
68,5,two,NUM,NUM,None
68,6,weeks,NOUN,NOUN,None
68,7,later,ADV,ADV,None
68,8,",",PUNCT,PUNCT,None
68,9,after,ADP,ADP,None
68,10,that,DET,PRON,DET
68,11,dazzling,ADJ,VERB,ADJ
68,12,PR,PROPN,NOUN,NOUN
68,13,display,NOUN,NOUN,None
68,14,two,NUM,NUM,None
68,15,weeks,NOUN,NOUN,None
68,16,ago,ADV,ADV,None
68,17,by,ADP,ADP,None
68,18,Powell,PROPN,PROPN,None
68,19,and,CCONJ,CCONJ,None
68,20,Annan,PROPN,PROPN,None
68,21,",",PUNCT,PUNCT,None
68,22,and,CCONJ,CCONJ,None
68,23,the,DET,DET,None
68,24,situation,NOUN,NOUN,None
68,25,on,ADP,ADP,None
68,26,the,DET,DET,None
68,27,ground,NOUN,NOUN,None
68,28,in,ADP,ADP,None
68,29,Darfur,PROPN,PROPN,None
68,30,appears,VERB,VERB,None
68,31,basically,ADV,ADV,None
68,32,unchanged,ADJ,ADJ,None
68,33,.,PUNCT,PUNCT,None
69,0,Warren,PROPN,PROPN,None
69,1,Buffett,PROPN,PROPN,None
69,2,is,AUX,AUX,None
69,3,giving,VERB,VERB,None
69,4,away,ADP,ADV,ADP
69,5,85,NUM,NUM,None
69,6,%,SYM,NOUN,NOUN
69,7,of,ADP,ADP,None
69,8,his,PRON,PRON,None
69,9,wealth,NOUN,NOUN,None
69,10,",",PUNCT,PUNCT,None
69,11,mostly,ADV,ADV,None
69,12,to,ADP,ADP,None
69,13,the,DET,DET,None
69,14,Bill,PROPN,PROPN,None
69,15,and,CCONJ,CCONJ,None
69,16,Melinda,PROPN,PROPN,None
69,17,Gates,PROPN,PROPN,None
69,18,Foundation,PROPN,PROPN,None
69,19,.,PUNCT,PUNCT,None
70,0,It,PRON,PRON,None
70,1,'s,AUX,AUX,None
70,2,a,DET,DET,None
70,3,move,NOUN,NOUN,None
70,4,that,PRON,PRON,None
70,5,really,ADV,ADV,None
70,6,worries,VERB,VERB,None
70,7,me,PRON,PRON,None
70,8,;,PUNCT,PUNCT,None
70,9,Buffett,PROPN,PROPN,None
70,10,'s,PART,PART,None
70,11,usual,ADJ,ADJ,None
70,12,justification,NOUN,NOUN,None
70,13,for,SCONJ,ADP,ADP
70,14,keeping,VERB,VERB,None
70,15,most,ADJ,ADJ,None
70,16,of,ADP,ADP,None
70,17,his,PRON,PRON,None
70,18,money,NOUN,NOUN,None
70,19,was,AUX,AUX,None
70,20,that,SCONJ,SCONJ,None
70,21,he,PRON,PRON,None
70,22,was,AUX,AUX,None
70,23,still,ADV,ADV,None
70,24,compounding,VERB,VERB,None
70,25,the,DET,DET,None
70,26,value,NOUN,NOUN,None
70,27,of,ADP,ADP,None
70,28,his,PRON,PRON,None
70,29,fortune,NOUN,NOUN,None
70,30,at,ADP,ADP,None
70,31,a,DET,DET,None
70,32,pretty,ADV,ADV,None
70,33,high,ADJ,ADJ,None
70,34,rate,NOUN,NOUN,None
70,35,",",PUNCT,PUNCT,None
70,36,so,ADV,CCONJ,CCONJ
70,37,any,DET,DET,None
70,38,gifts,NOUN,NOUN,None
70,39,now,ADV,ADV,None
70,40,would,AUX,AUX,None
70,41,mean,VERB,VERB,None
70,42,significantly,ADV,ADV,None
70,43,less,ADJ,ADJ,None
70,44,money,NOUN,NOUN,None
70,45,for,ADP,ADP,None
70,46,the,DET,DET,None
70,47,foundation,NOUN,NOUN,None
70,48,later,ADV,ADV,None
70,49,.,PUNCT,PUNCT,None
71,0,It,PRON,PRON,None
71,1,'s,AUX,AUX,None
71,2,a,DET,DET,None
71,3,little,ADJ,ADJ,None
71,4,hard,ADJ,ADJ,None
71,5,to,PART,PART,None
71,6,parse,VERB,VERB,None
71,7,",",PUNCT,PUNCT,None
71,8,but,CCONJ,CCONJ,None
71,9,at,ADP,ADP,None
71,10,this,DET,DET,None
71,11,point,NOUN,NOUN,None
71,12,his,PRON,PRON,None
71,13,ostensible,ADJ,ADJ,None
71,14,view,NOUN,NOUN,None
71,15,is,AUX,AUX,None
71,16,that,SCONJ,SCONJ,None
71,17,the,DET,DET,None
71,18,Gateses,PROPN,PROPN,None
71,19,are,AUX,AUX,None
71,20,very,ADV,ADV,None
71,21,good,ADJ,ADJ,None
71,22,money,NOUN,NOUN,None
71,23,-,PUNCT,PUNCT,None
71,24,redistributors,NOUN,NOUN,None
71,25,",",PUNCT,PUNCT,None
71,26,and,CCONJ,CCONJ,None
71,27,he,PRON,PRON,None
71,28,wants,VERB,VERB,None
71,29,them,PRON,PRON,None
71,30,to,PART,PART,None
71,31,have,VERB,VERB,None
71,32,the,DET,DET,None
71,33,money,NOUN,NOUN,None
71,34,as,ADV,ADV,None
71,35,soon,ADV,ADV,None
71,36,as,SCONJ,ADP,ADP
71,37,possible,ADJ,ADJ,None
71,38,.,PUNCT,PUNCT,None
72,0,Which,PRON,PRON,None
72,1,essentially,ADV,ADV,None
72,2,sounds,VERB,VERB,None
72,3,like,SCONJ,SCONJ,None
72,4,he,PRON,PRON,None
72,5,'s,AUX,AUX,None
72,6,worried,ADJ,ADJ,None
72,7,that,SCONJ,SCONJ,None
72,8,Bill,PROPN,PROPN,None
72,9,or,CCONJ,CCONJ,None
72,10,Melinda,PROPN,PROPN,None
72,11,are,AUX,AUX,None
72,12,going,VERB,VERB,None
72,13,to,PART,PART,None
72,14,die,VERB,VERB,None
72,15,soon,ADV,ADV,None
72,16,.,PUNCT,PUNCT,None
73,0,I,PRON,PRON,None
73,1,assume,VERB,VERB,None
73,2,his,PRON,PRON,None
73,3,actual,ADJ,ADJ,None
73,4,reason,NOUN,NOUN,None
73,5,is,AUX,AUX,None
73,6,that,SCONJ,SCONJ,None
73,7,he,PRON,PRON,None
73,8,'s,AUX,AUX,None
73,9,worried,ADJ,ADJ,None
73,10,that,SCONJ,SCONJ,None
