,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,algorithm_tags_1,algorithm_tags_2,algorithm_tags_3,algorithm_tags_4,algorithm_tags_5,algorithm_tags_6,algorithm_tags_7,algorithm_tags_8,algorithm_tags_9,algorithm_tags_10
219,15,7,screenshots,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
220,15,8,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
221,15,9,two,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM
222,15,10,beheading,NOUN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
223,15,11,video's,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
224,15,12,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
225,16,0,Compare,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
226,16,1,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
227,16,2,flags,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
228,16,3,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
229,16,4,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
230,16,5,Fallujah,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
231,16,6,one,NOUN,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM,NUM
232,16,7,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
233,17,0,You,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
234,17,1,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
235,17,2,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART
236,17,3,see,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
237,17,4,these,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
238,17,5,slides,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
239,17,6,....,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
240,17,7,they,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
241,17,8,are,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
242,17,9,amazing,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
243,17,10,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
244,18,0,This,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
245,18,1,Fallujah,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
246,18,2,operation,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
247,18,3,my,AUX,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
248,18,4,turn,VERB,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
249,18,5,out,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
250,18,6,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART
251,18,7,be,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
252,18,8,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
253,18,9,most,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
254,18,10,important,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
255,18,11,operation,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
256,18,12,done,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
257,18,13,by,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
258,18,14,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
259,18,15,US,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
260,18,16,Military,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
261,18,17,since,ADP,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ
262,18,18,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
263,18,19,end,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
264,18,20,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
265,18,21,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
266,18,22,war,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
267,18,23,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
268,19,0,Let,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
269,19,1,me,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
270,19,2,join,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
271,19,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
272,19,4,chorus,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
273,19,5,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
274,19,6,annoyance,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
275,19,7,over,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
276,19,8,Google,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
277,19,9,'s,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART
278,19,10,new,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
279,19,11,toolbar,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
280,19,12,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
281,19,13,which,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
282,19,14,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
283,19,15,as,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ
284,19,16,noted,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
285,19,17,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
286,19,18,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
287,19,19,linked,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
288,19,20,article,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
289,19,21,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
290,19,22,commits,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
291,19,23,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
292,19,24,about,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
293,19,25,every,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
294,19,26,sin,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
295,19,27,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
296,19,28,online,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
297,19,29,marketer,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
298,19,30,could,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
299,19,31,commit,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
300,19,32,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
301,19,33,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ
302,19,34,makes,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
303,19,35,up,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
304,19,36,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
305,19,37,few,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
306,19,38,new,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
307,19,39,ones,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
308,19,40,besides,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
309,19,41,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
310,20,0,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
311,20,1,'m,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
312,20,2,not,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART
313,20,3,fond,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
314,20,4,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
315,20,5,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
316,20,6,Google,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
317,20,7,-,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
318,20,8,hates,VERB,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
319,20,9,-,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
320,20,10,privacy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
321,20,11,argument,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
322,21,0,(,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
323,21,1,You,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
324,21,2,do,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
325,21,3,n't,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART
326,21,4,need,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
327,21,5,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART
328,21,6,use,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
329,21,7,their,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
330,21,8,site,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
331,21,9,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
332,21,10,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
333,21,11,can,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
334,21,12,opt,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
335,21,13,-,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
336,21,14,out,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
337,21,15,of,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
338,21,16,sharing,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
339,21,17,your,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
340,21,18,information,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
341,21,19,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
342,21,20,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
343,21,21,do,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
344,21,22,n't,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART
345,21,23,need,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
346,21,24,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART
347,21,25,send,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
348,21,26,stuff,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
349,21,27,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
350,21,28,anyone,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
351,21,29,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
352,21,30,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
353,21,31,Gmail,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
354,21,32,account,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
355,21,33,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
356,21,34,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ
357,21,35,if,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ
358,21,36,--,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
359,21,37,wonder,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
360,21,38,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
361,21,39,wonders,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
362,21,40,--,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
363,21,41,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
364,21,42,'re,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
365,21,43,worried,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
366,21,44,that,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ
367,21,45,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
368,21,46,might,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
369,21,47,send,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
370,21,48,something,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
371,21,49,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
372,21,50,someone,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
373,21,51,who,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
374,21,52,would,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
375,21,53,forward,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
376,21,54,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
377,21,55,excerpt,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
378,21,56,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
379,21,57,someone,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
380,21,58,who,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
381,21,59,would,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
382,21,60,then,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
383,21,61,store,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
384,21,62,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
385,21,63,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
386,21,64,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
387,21,65,Gmail,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
388,21,66,account,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
389,21,67,...,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
390,21,68,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
391,21,69,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
392,21,70,far,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
393,21,71,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
394,21,72,far,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
395,21,73,too,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
396,21,74,much,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
397,21,75,time,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
398,21,76,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
399,21,77,your,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
400,21,78,hands,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
401,21,79,),PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
402,21,80,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
403,22,0,However,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
404,22,1,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
405,22,2,this,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
406,22,3,toolbar,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
407,22,4,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
408,22,5,really,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
409,22,6,bad,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
410,22,7,news,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
411,22,8,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
412,23,0,On,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
413,23,1,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
414,23,2,other,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
415,23,3,hand,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
416,23,4,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
417,23,5,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
418,23,6,looks,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
419,23,7,pretty,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV
420,23,8,cool,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
421,23,9,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
422,24,0,Iran,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
423,24,1,says,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
424,24,2,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON
425,24,3,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
426,24,4,creating,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
427,24,5,nuclear,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
428,24,6,energy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
429,24,7,without,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP
430,24,8,wanting,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
431,24,9,nuclear,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
432,24,10,weapons,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN
433,24,11,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT
434,25,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
435,25,1,United,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
436,25,2,States,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
437,25,3,does,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX
438,25,4,n't,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART
439,25,5,believe,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB
440,25,6,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET
441,25,7,Iranian,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ
442,25,8,Government,NOUN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN
