Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Mask_Tags,Combined_Algorithm_Tags
41,1,reported,VERB,VERB,,VERB
41,2,that,SCONJ,SCONJ,,SCONJ
41,3,"""",PUNCT,PUNCT,,PUNCT
41,4,Sunni,ADJ,ADJ,,ADJ
41,5,clerics,NOUN,NOUN,,NOUN
41,6,in,ADP,ADP,,ADP
41,7,the,DET,DET,,DET
41,8,town,NOUN,NOUN,,NOUN
41,9,issued,VERB,VERB,,VERB
41,10,a,DET,DET,,DET
41,11,',PUNCT,PUNCT,,PUNCT
41,12,Declaration,NOUN,NOUN,,NOUN
41,13,by,ADP,ADP,,ADP
41,14,the,DET,DET,,DET
41,15,people,NOUN,NOUN,,NOUN
41,16,of,ADP,ADP,,ADP
41,17,Fallujah,PROPN,PROPN,,PROPN
41,18,',PUNCT,PUNCT,,PUNCT
41,19,condemning,VERB,VERB,,VERB
41,20,the,DET,DET,,DET
41,21,deaths,NOUN,NOUN,,NOUN
41,22,of,ADP,ADP,,ADP
41,23,the,DET,DET,,DET
41,24,security,NOUN,NOUN,,NOUN
41,25,guards,NOUN,NOUN,,NOUN
41,26,and,CCONJ,CCONJ,,CCONJ
41,27,police,NOUN,NOUN,,NOUN
41,28,",",PUNCT,PUNCT,,PUNCT
41,29,announcing,VERB,VERB,,VERB
41,30,three,NUM,NUM,,NUM
41,31,days,NOUN,NOUN,,NOUN
41,32,of,ADP,ADP,,ADP
41,33,mourning,NOUN,NOUN,,NOUN
41,34,",",PUNCT,PUNCT,,PUNCT
41,35,and,CCONJ,CCONJ,,CCONJ
41,36,calling,VERB,VERB,,VERB
41,37,for,ADP,ADP,,ADP
41,38,a,DET,DET,,DET
41,39,general,ADJ,ADJ,,ADJ
41,40,strike,NOUN,NOUN,,NOUN
41,41,today,NOUN,NOUN,,NOUN
41,42,.,PUNCT,PUNCT,,PUNCT
41,43,"""",PUNCT,PUNCT,,PUNCT
42,0,It,PRON,PRON,,PRON
42,1,read,VERB,VERB,,VERB
42,2,",",PUNCT,PUNCT,,PUNCT
42,3,"""",PUNCT,PUNCT,,PUNCT
42,4,The,DET,DET,,DET
42,5,people,NOUN,NOUN,,NOUN
42,6,of,ADP,ADP,,ADP
42,7,Fallujah,PROPN,PROPN,,PROPN
42,8,condemn,VERB,VERB,,VERB
42,9,the,DET,DET,,DET
42,10,massacre,NOUN,NOUN,,NOUN
42,11,which,PRON,PRON,,PRON
42,12,was,AUX,AUX,,AUX
42,13,committed,VERB,VERB,,VERB
42,14,on,ADP,ADP,,ADP
42,15,Friday,PROPN,PROPN,,PROPN
42,16,against,ADP,ADP,,ADP
42,17,people,NOUN,NOUN,,NOUN
42,18,dedicated,ADJ,VERB,VERB,VERB
42,19,to,ADP,ADP,,ADP
42,20,the,DET,DET,,DET
42,21,protection,NOUN,NOUN,,NOUN
42,22,of,ADP,ADP,,ADP
42,23,Fallujah,PROPN,PROPN,,PROPN
42,24,.,PUNCT,PUNCT,,PUNCT
43,0,Let,VERB,VERB,,VERB
43,1,aggressive,ADJ,ADJ,,ADJ
43,2,(,PUNCT,PUNCT,,PUNCT
43,3,American,ADJ,ADJ,,ADJ
43,4,),PUNCT,PUNCT,,PUNCT
43,5,leaders,NOUN,NOUN,,NOUN
43,6,and,CCONJ,CCONJ,,CCONJ
43,7,soldiers,NOUN,NOUN,,NOUN
43,8,know,VERB,VERB,,VERB
43,9,that,SCONJ,SCONJ,,SCONJ
43,10,we,PRON,PRON,,PRON
43,11,are,AUX,AUX,,AUX
43,12,capable,ADJ,ADJ,,ADJ
43,13,of,SCONJ,ADP,ADP,ADP
43,14,protecting,VERB,VERB,,VERB
43,15,the,DET,DET,,DET
43,16,city,NOUN,NOUN,,NOUN
43,17,'s,PART,PART,,PART
43,18,security,NOUN,NOUN,,NOUN
43,19,and,CCONJ,CCONJ,,CCONJ
43,20,safety,NOUN,NOUN,,NOUN
43,21,",",PUNCT,PUNCT,,PUNCT
43,22,and,CCONJ,CCONJ,,CCONJ
43,23,ask,VERB,VERB,,VERB
43,24,them,PRON,PRON,,PRON
43,25,to,PART,PART,,PART
43,26,lift,VERB,VERB,,VERB
43,27,their,PRON,PRON,,PRON
43,28,hands,NOUN,NOUN,,NOUN
43,29,from,ADP,ADP,,ADP
43,30,the,DET,DET,,DET
43,31,city,NOUN,NOUN,,NOUN
43,32,.,PUNCT,PUNCT,,PUNCT
43,33,"""",PUNCT,PUNCT,,PUNCT
44,0,The,DET,DET,,DET
44,1,clerics,NOUN,NOUN,,NOUN
44,2,demanded,VERB,VERB,,VERB
44,3,talks,NOUN,NOUN,,NOUN
44,4,with,ADP,ADP,,ADP
44,5,local,ADJ,ADJ,,ADJ
44,6,US,PROPN,PROPN,,PROPN
44,7,commanders,NOUN,NOUN,,NOUN
44,8,.,PUNCT,PUNCT,,PUNCT
45,0,Falluja,PROPN,PROPN,,PROPN
45,1,has,AUX,AUX,,AUX
45,2,long,ADV,ADV,,ADV
45,3,been,AUX,AUX,,AUX
45,4,roiled,VERB,VERB,,VERB
45,5,by,ADP,ADP,,ADP
45,6,tense,ADJ,ADJ,,ADJ
45,7,relations,NOUN,NOUN,,NOUN
45,8,with,ADP,ADP,,ADP
45,9,the,DET,DET,,DET
45,10,US,PROPN,PROPN,,PROPN
45,11,soldiers,NOUN,NOUN,,NOUN
45,12,there,ADV,ADV,,ADV
45,13,",",PUNCT,PUNCT,,PUNCT
45,14,since,SCONJ,SCONJ,,SCONJ
45,15,local,ADJ,ADJ,,ADJ
45,16,Sunnis,PROPN,PROPN,,PROPN
45,17,either,CCONJ,CCONJ,,CCONJ
45,18,remain,VERB,VERB,,VERB
45,19,committed,ADJ,ADJ,,ADJ
45,20,to,ADP,ADP,,ADP
45,21,Arab,ADJ,ADJ,,ADJ
45,22,nationalism,NOUN,NOUN,,NOUN
45,23,or,CCONJ,CCONJ,,CCONJ
45,24,have,AUX,AUX,,AUX
45,25,become,VERB,VERB,,VERB
45,26,Sunni,ADJ,ADJ,,ADJ
45,27,fundamentalists,NOUN,NOUN,,NOUN
45,28,or,CCONJ,CCONJ,,CCONJ
45,29,even,ADV,ADV,,ADV
45,30,radicals,NOUN,NOUN,,NOUN
45,31,.,PUNCT,PUNCT,,PUNCT
46,0,Cities,NOUN,NOUN,,NOUN
46,1,such,ADJ,ADJ,,ADJ
46,2,as,ADP,ADP,,ADP
46,3,Falluja,PROPN,PROPN,,PROPN
46,4,received,VERB,VERB,,VERB
46,5,special,ADJ,ADJ,,ADJ
46,6,treatment,NOUN,NOUN,,NOUN
46,7,from,ADP,ADP,,ADP
46,8,Saddam,PROPN,PROPN,,PROPN
46,9,and,CCONJ,CCONJ,,CCONJ
46,10,enjoyed,VERB,VERB,,VERB
46,11,a,DET,DET,,DET
46,12,disproportionate,ADJ,ADJ,,ADJ
46,13,share,NOUN,NOUN,,NOUN
46,14,of,ADP,ADP,,ADP
46,15,the,DET,DET,,DET
46,16,country,NOUN,NOUN,,NOUN
46,17,'s,PART,PART,,PART
46,18,wealth,NOUN,NOUN,,NOUN
46,19,and,CCONJ,CCONJ,,CCONJ
46,20,power,NOUN,NOUN,,NOUN
46,21,.,PUNCT,PUNCT,,PUNCT
47,0,They,PRON,PRON,,PRON
47,1,know,VERB,VERB,,VERB
47,2,that,SCONJ,SCONJ,,SCONJ
47,3,the,DET,DET,,DET
47,4,American,ADJ,ADJ,,ADJ
47,5,advent,NOUN,NOUN,,NOUN
47,6,implies,VERB,VERB,,VERB
47,7,for,ADP,ADP,,ADP
47,8,them,PRON,PRON,,PRON
47,9,a,DET,DET,,DET
47,10,demotion,NOUN,NOUN,,NOUN
47,11,",",PUNCT,PUNCT,,PUNCT
47,12,and,CCONJ,CCONJ,,CCONJ
47,13,an,DET,DET,,DET
47,14,elevation,NOUN,NOUN,,NOUN
47,15,of,ADP,ADP,,ADP
47,16,the,DET,DET,,DET
47,17,Shiites,PROPN,PROPN,,PROPN
47,18,and,CCONJ,CCONJ,,CCONJ
47,19,Kurds,PROPN,PROPN,,PROPN
47,20,",",PUNCT,PUNCT,,PUNCT
47,21,and,CCONJ,CCONJ,,CCONJ
47,22,they,PRON,PRON,,PRON
47,23,refuse,VERB,VERB,,VERB
47,24,to,PART,PART,,PART
47,25,go,VERB,VERB,,VERB
47,26,quietly,ADV,ADV,,ADV
47,27,.,PUNCT,PUNCT,,PUNCT
48,0,See,VERB,VERB,,VERB
48,1,http://www.gulf-news.com/Articles/news.asp?ArticleID=97508,X,PROPN,NOUN,PROPN
49,0,The,DET,DET,,DET
49,1,Supreme,ADJ,PROPN,PROPN,PROPN
49,2,Court,PROPN,PROPN,,PROPN
49,3,announced,VERB,VERB,,VERB
49,4,its,PRON,PRON,,PRON
49,5,ruling,NOUN,NOUN,,NOUN
49,6,today,NOUN,NOUN,,NOUN
49,7,in,ADP,ADP,,ADP
49,8,Hamdan,PROPN,PROPN,,PROPN
49,9,v.,ADP,CCONJ,CCONJ,CCONJ
49,10,Rumsfeld,PROPN,PROPN,,PROPN
49,11,divided,VERB,VERB,,VERB
49,12,along,ADP,ADP,,ADP
49,13,idelogical,ADJ,ADJ,,ADJ
49,14,lines,NOUN,NOUN,,NOUN
49,15,with,SCONJ,ADP,PUNCT,ADP
49,16,John,PROPN,PROPN,,PROPN
49,17,Roberts,PROPN,PROPN,,PROPN
49,18,abstaining,VERB,VERB,,VERB
49,19,due,ADP,ADP,,ADP
49,20,to,ADP,ADP,,ADP
49,21,his,PRON,PRON,,PRON
49,22,involvement,NOUN,NOUN,,NOUN
49,23,at,ADP,ADP,,ADP
49,24,the,DET,DET,,DET
49,25,D.C.,PROPN,PROPN,,PROPN
49,26,Circuit,PROPN,PROPN,,PROPN
49,27,level,NOUN,NOUN,,NOUN
49,28,and,CCONJ,CCONJ,,CCONJ
49,29,Anthony,PROPN,PROPN,,PROPN
49,30,Kennedy,PROPN,PROPN,,PROPN
49,31,joining,VERB,VERB,,VERB
49,32,the,DET,DET,,DET
49,33,liberals,NOUN,NOUN,,NOUN
49,34,in,ADP,ADP,,ADP
49,35,a,DET,DET,,DET
49,36,5,NUM,NUM,,NUM
49,37,-,SYM,SYM,,SYM
49,38,3,NUM,NUM,,NUM
49,39,decision,NOUN,NOUN,,NOUN
49,40,that,PRON,PRON,,PRON
49,41,is,AUX,AUX,,AUX
49,42,185,NUM,NUM,,NUM
49,43,pages,NOUN,NOUN,,NOUN
49,44,long,ADJ,ADJ,,ADJ
49,45,.,PUNCT,PUNCT,,PUNCT
50,0,The,DET,DET,,DET
50,1,actual,ADJ,ADJ,,ADJ
50,2,vote,NOUN,NOUN,,NOUN
50,3,is,AUX,AUX,,AUX
50,4,a,DET,DET,,DET
50,5,little,ADJ,ADJ,,ADJ
50,6,confusing,ADJ,ADJ,,ADJ
50,7,.,PUNCT,PUNCT,,PUNCT
51,0,Stay,VERB,VERB,,VERB
51,1,with,ADP,ADP,,ADP
51,2,me,PRON,PRON,,PRON
51,3,now,ADV,ADV,,ADV
51,4,:,PUNCT,PUNCT,,PUNCT
51,5,John,PROPN,PROPN,,PROPN
51,6,Paul,PROPN,PROPN,,PROPN
51,7,STEVENS,PROPN,PROPN,,PROPN
51,8,delivered,VERB,VERB,,VERB
51,9,the,DET,DET,,DET
51,10,opinion,NOUN,NOUN,,NOUN
51,11,of,ADP,ADP,,ADP
51,12,the,DET,DET,,DET
51,13,Court,NOUN,PROPN,PROPN,PROPN
51,14,with,ADP,ADP,,ADP
51,15,respect,NOUN,NOUN,,NOUN
51,16,to,ADP,ADP,,ADP
51,17,Parts,NOUN,NOUN,,NOUN
51,18,I,NUM,PRON,PROPN,PRON
51,19,through,ADP,ADP,,ADP
51,20,IV,NUM,PROPN,PROPN,PROPN
51,21,",",PUNCT,PUNCT,,PUNCT
51,22,VI,NUM,PROPN,PROPN,PROPN
51,23,through,ADP,ADP,,ADP
51,24,VI,NUM,PROPN,PROPN,PROPN
51,25,-,PUNCT,PUNCT,,PUNCT
51,26,D,NOUN,PROPN,PROPN,PROPN
51,27,-,PUNCT,PUNCT,,PUNCT
51,28,iii,NUM,PROPN,PROPN,PROPN
51,29,",",PUNCT,PUNCT,,PUNCT
51,30,VI,NUM,PROPN,PROPN,PROPN
51,31,-,PUNCT,PUNCT,,PUNCT
51,32,D,NOUN,PROPN,PROPN,PROPN
51,33,-,PUNCT,PUNCT,,PUNCT
51,34,v,NUM,NOUN,PROPN,NOUN
51,35,",",PUNCT,PUNCT,,PUNCT
51,36,and,CCONJ,CCONJ,,CCONJ
51,37,VII,NUM,PROPN,PROPN,PROPN
51,38,",",PUNCT,PUNCT,,PUNCT
51,39,in,ADP,ADP,,ADP
51,40,which,PRON,PRON,,PRON
51,41,KENNEDY,PROPN,ADJ,PRON,ADJ
51,42,",",PUNCT,PUNCT,,PUNCT
51,43,SOUTER,PROPN,NOUN,NOUN,NOUN
51,44,",",PUNCT,PUNCT,,PUNCT
51,45,GINSBURG,PROPN,PROPN,,PROPN
51,46,",",PUNCT,PUNCT,,PUNCT
51,47,and,CCONJ,CCONJ,,CCONJ
51,48,BREYER,PROPN,PROPN,,PROPN
51,49,joined,VERB,VERB,,VERB
51,50,",",PUNCT,PUNCT,,PUNCT
51,51,and,CCONJ,CCONJ,,CCONJ
51,52,an,DET,DET,,DET
51,53,opinion,NOUN,NOUN,,NOUN
51,54,with,ADP,ADP,,ADP
51,55,respect,NOUN,NOUN,,NOUN
51,56,to,ADP,ADP,,ADP
51,57,Parts,NOUN,PROPN,NOUN,PROPN
51,58,V,NUM,PROPN,PROPN,PROPN
51,59,and,CCONJ,CCONJ,,CCONJ
51,60,VI,NUM,PROPN,PROPN,PROPN
51,61,-,PUNCT,PUNCT,,PUNCT
51,62,D,NOUN,PROPN,PROPN,PROPN
51,63,-,PUNCT,PUNCT,,PUNCT
51,64,iv,NUM,PROPN,PROPN,PROPN
51,65,",",PUNCT,PUNCT,,PUNCT
51,66,in,ADP,ADP,,ADP
51,67,which,PRON,PRON,,PRON
51,68,SOUTER,PROPN,PROPN,,PROPN
51,69,",",PUNCT,PUNCT,,PUNCT
51,70,GINSBURG,PROPN,PROPN,,PROPN
51,71,",",PUNCT,PUNCT,,PUNCT
51,72,and,CCONJ,CCONJ,,CCONJ
51,73,BREYER,PROPN,PROPN,,PROPN
51,74,joined,VERB,VERB,,VERB
51,75,.,PUNCT,PUNCT,,PUNCT
52,0,BREYER,NOUN,PROPN,PRON,PROPN
52,1,filed,VERB,VERB,,VERB
52,2,a,DET,DET,,DET
52,3,concurring,VERB,VERB,,VERB
52,4,opinion,NOUN,NOUN,,NOUN
52,5,",",PUNCT,PUNCT,,PUNCT
52,6,in,ADP,ADP,,ADP
52,7,which,PRON,PRON,,PRON
52,8,KENNEDY,PROPN,ADJ,PRON,ADJ
52,9,",",PUNCT,PUNCT,,PUNCT
52,10,SOUTER,PROPN,NOUN,PROPN,NOUN
52,11,",",PUNCT,PUNCT,,PUNCT
52,12,and,CCONJ,CCONJ,,CCONJ
52,13,GINSBURG,PROPN,PROPN,,PROPN
52,14,joined,VERB,VERB,,VERB
52,15,.,PUNCT,PUNCT,,PUNCT
53,0,KENNEDY,PROPN,PROPN,,PROPN
53,1,filed,VERB,VERB,,VERB
53,2,an,DET,DET,,DET
53,3,opinion,NOUN,NOUN,,NOUN
53,4,concurring,VERB,VERB,,VERB
53,5,in,ADP,ADP,,ADP
53,6,part,NOUN,NOUN,,NOUN
53,7,",",PUNCT,PUNCT,,PUNCT
53,8,in,ADP,ADP,,ADP
53,9,which,PRON,PRON,,PRON
53,10,SOUTER,PROPN,PROPN,,PROPN
53,11,",",PUNCT,PUNCT,,PUNCT
53,12,GINSBURG,PROPN,PROPN,,PROPN
53,13,",",PUNCT,PUNCT,,PUNCT
53,14,and,CCONJ,CCONJ,,CCONJ
53,15,BREYER,PROPN,PROPN,,PROPN
53,16,joined,VERB,VERB,,VERB
53,17,as,ADP,ADP,,ADP
53,18,to,ADP,ADP,,ADP
53,19,Parts,NOUN,PROPN,NOUN,PROPN
53,20,I,NUM,PROPN,PROPN,PROPN
53,21,and,CCONJ,CCONJ,,CCONJ
53,22,II,NUM,PROPN,PROPN,PROPN
53,23,.,PUNCT,PUNCT,,PUNCT
54,0,SCALIA,PROPN,PROPN,,PROPN
54,1,filed,VERB,VERB,,VERB
54,2,a,DET,DET,,DET
54,3,dissenting,VERB,VERB,,VERB
54,4,opinion,NOUN,NOUN,,NOUN
54,5,",",PUNCT,PUNCT,,PUNCT
54,6,in,ADP,ADP,,ADP
54,7,which,PRON,PRON,,PRON
54,8,THOMAS,PROPN,PROPN,,PROPN
54,9,and,CCONJ,CCONJ,,CCONJ
54,10,ALITO,PROPN,PROPN,,PROPN
54,11,joined,VERB,VERB,,VERB
54,12,.,PUNCT,PUNCT,,PUNCT
55,0,THOMAS,PROPN,PROPN,,PROPN
55,1,filed,VERB,VERB,,VERB
55,2,a,DET,DET,,DET
55,3,dissenting,VERB,VERB,,VERB
55,4,opinion,NOUN,NOUN,,NOUN
55,5,",",PUNCT,PUNCT,,PUNCT
55,6,in,ADP,ADP,,ADP
55,7,which,PRON,PRON,,PRON
55,8,SCALIA,PROPN,PROPN,,PROPN
55,9,joined,VERB,VERB,,VERB
55,10,",",PUNCT,PUNCT,,PUNCT
55,11,and,CCONJ,CCONJ,,CCONJ
55,12,in,ADP,ADP,,ADP
55,13,which,PRON,PRON,,PRON
55,14,ALITO,PROPN,PROPN,,PROPN
55,15,joined,VERB,VERB,,VERB
55,16,as,ADP,ADP,,ADP
55,17,to,ADP,ADP,,ADP
55,18,all,DET,PRON,PRON,PRON
55,19,but,ADP,CCONJ,DET,CCONJ
55,20,Parts,NOUN,PROPN,NOUN,PROPN
55,21,I,NUM,PROPN,PROPN,PROPN
55,22,",",PUNCT,PUNCT,,PUNCT
55,23,II,NUM,PROPN,PROPN,PROPN
55,24,-,PUNCT,PUNCT,,PUNCT
55,25,C,NOUN,PROPN,PROPN,PROPN
55,26,-,PUNCT,PUNCT,,PUNCT
55,27,1,NUM,NUM,,NUM
55,28,",",PUNCT,PUNCT,,PUNCT
55,29,and,CCONJ,CCONJ,,CCONJ
55,30,III,NUM,PROPN,PROPN,PROPN
55,31,-,PUNCT,PUNCT,,PUNCT
55,32,B,NOUN,PROPN,PROPN,PROPN
55,33,-,PUNCT,PUNCT,,PUNCT
55,34,2,NUM,NUM,,NUM
55,35,.,PUNCT,PUNCT,,PUNCT
56,0,ALITO,PROPN,PROPN,,PROPN
56,1,filed,VERB,VERB,,VERB
56,2,a,DET,DET,,DET
56,3,dissenting,VERB,VERB,,VERB
56,4,opinion,NOUN,NOUN,,NOUN
56,5,",",PUNCT,PUNCT,,PUNCT
56,6,in,ADP,ADP,,ADP
56,7,which,PRON,PRON,,PRON
56,8,SCALIA,PROPN,PROPN,,PROPN
56,9,and,CCONJ,CCONJ,,CCONJ
56,10,THOMAS,PROPN,PROPN,,PROPN
56,11,joined,VERB,VERB,,VERB
56,12,as,ADP,ADP,,ADP
56,13,to,ADP,ADP,,ADP
56,14,Parts,NOUN,PROPN,NOUN,PROPN
56,15,I,NUM,PRON,PROPN,PRON
56,16,through,ADP,ADP,,ADP
56,17,III,NUM,PROPN,PROPN,PROPN
56,18,.,PUNCT,PUNCT,,PUNCT
57,0,It,PRON,PRON,,PRON
57,1,will,AUX,AUX,,AUX
57,2,take,VERB,VERB,,VERB
57,3,me,PRON,PRON,,PRON
57,4,a,DET,DET,,DET
57,5,little,ADJ,ADJ,,ADJ
57,6,while,NOUN,NOUN,,NOUN
57,7,to,PART,PART,,PART
57,8,read,VERB,VERB,,VERB
57,9,the,DET,DET,,DET
57,10,whole,ADJ,ADJ,,ADJ
57,11,thing,NOUN,NOUN,,NOUN
57,12,",",PUNCT,PUNCT,,PUNCT
57,13,but,CCONJ,CCONJ,,CCONJ
57,14,I,PRON,PRON,,PRON
57,15,rarely,ADV,ADV,,ADV
57,16,agree,VERB,VERB,,VERB
57,17,with,ADP,ADP,,ADP
57,18,a,DET,DET,,DET
57,19,John,PROPN,PROPN,,PROPN
57,20,Paul,PROPN,PROPN,,PROPN
57,21,Stevens,PROPN,PROPN,,PROPN
57,22,opinion,NOUN,NOUN,,NOUN
57,23,.,PUNCT,PUNCT,,PUNCT
58,0,I,PRON,PRON,,PRON
58,1,'ll,AUX,AUX,,AUX
58,2,post,VERB,VERB,,VERB
58,3,highlights,NOUN,NOUN,,NOUN
58,4,from,ADP,ADP,,ADP
58,5,the,DET,DET,,DET
58,6,opinion,NOUN,NOUN,,NOUN
58,7,and,CCONJ,CCONJ,,CCONJ
58,8,dissents,NOUN,VERB,NOUN,VERB
58,9,when,ADV,SCONJ,SCONJ,SCONJ
58,10,I,PRON,PRON,,PRON
58,11,'m,AUX,AUX,,AUX
58,12,finished,ADJ,VERB,VERB,VERB
58,13,.,PUNCT,PUNCT,,PUNCT
59,0,Important,ADJ,ADJ,,ADJ
59,1,news,NOUN,NOUN,,NOUN
59,2,such,ADJ,ADJ,,ADJ
59,3,as,ADP,ADP,,ADP
59,4,President,PROPN,PROPN,,PROPN
59,5,Bush,PROPN,PROPN,,PROPN
59,6,'s,PART,PART,,PART
59,7,miniscule,ADJ,ADJ,,ADJ
59,8,calibrations,NOUN,NOUN,,NOUN
59,9,on,ADP,ADP,,ADP
59,10,his,PRON,PRON,,PRON
59,11,marriage,NOUN,NOUN,,NOUN
59,12,amendment,NOUN,NOUN,,NOUN
59,13,/,SYM,SYM,,SYM
59,14,anti-gay,ADJ,ADJ,,ADJ
59,15,(,PUNCT,PUNCT,,PUNCT
59,16,update,NOUN,NOUN,,NOUN
59,17,:,PUNCT,PUNCT,,PUNCT
59,18,he,PRON,PRON,,PRON
59,19,'s,AUX,AUX,,AUX
59,20,not,PART,PART,,PART
59,21,against,ADP,ADP,,ADP
59,22,gays,NOUN,NOUN,,NOUN
59,23,in,ADP,ADP,,ADP
59,24,the,DET,DET,,DET
59,25,bedroom,NOUN,NOUN,,NOUN
59,26,",",PUNCT,PUNCT,,PUNCT
59,27,just,ADV,ADV,,ADV
59,28,at,ADP,ADP,,ADP
59,29,the,DET,DET,,DET
59,30,altar,NOUN,NOUN,,NOUN
59,31,",",PUNCT,PUNCT,,PUNCT
59,32,where,ADV,SCONJ,SCONJ,SCONJ
59,33,of,ADP,ADP,,ADP
59,34,course,NOUN,NOUN,,NOUN
59,35,their,PRON,PRON,,PRON
59,36,relationships,NOUN,NOUN,,NOUN
59,37,should,AUX,AUX,,AUX
59,38,not,PART,PART,,PART
59,39,only,ADV,ADV,,ADV
59,40,be,AUX,AUX,,AUX
59,41,frowned,VERB,VERB,,VERB
59,42,upon,ADP,SCONJ,ADP,SCONJ
59,43,but,CCONJ,CCONJ,,CCONJ
59,44,should,AUX,AUX,,AUX
59,45,be,AUX,AUX,,AUX
59,46,constitutionally,ADV,ADV,,ADV
59,47,excluded,VERB,VERB,,VERB
59,48,),PUNCT,PUNCT,,PUNCT
59,49,has,AUX,AUX,,AUX
59,50,pushed,VERB,VERB,,VERB
59,51,Sudan,PROPN,PROPN,,PROPN
59,52,not,PART,PART,,PART
59,53,just,ADV,ADV,,ADV
59,54,off,ADP,ADP,,ADP
59,55,the,DET,DET,,DET
59,56,front,ADJ,ADJ,,ADJ
59,57,pages,NOUN,NOUN,,NOUN
59,58,",",PUNCT,PUNCT,,PUNCT
59,59,or,CCONJ,CCONJ,,CCONJ
59,60,the,DET,DET,,DET
59,61,A,NOUN,PROPN,NOUN,PROPN
59,62,section,NOUN,NOUN,,NOUN
59,63,",",PUNCT,PUNCT,,PUNCT
59,64,but,CCONJ,CCONJ,,CCONJ
59,65,out,ADP,ADP,,ADP
59,66,of,ADP,ADP,,ADP
59,67,the,DET,DET,,DET
59,68,NY,PROPN,PROPN,,PROPN
59,69,Times,PROPN,PROPN,,PROPN
59,70,and,CCONJ,CCONJ,,CCONJ
59,71,Washington,PROPN,PROPN,,PROPN
59,72,Post,PROPN,PROPN,,PROPN
59,73,completely,ADV,ADV,,ADV
59,74,.,PUNCT,PUNCT,,PUNCT
60,0,I,PRON,PRON,,PRON
60,1,had,VERB,VERB,,VERB
60,2,to,PART,PART,,PART
60,3,go,VERB,VERB,,VERB
60,4,to,ADP,ADP,,ADP
60,5,the,DET,DET,,DET
60,6,BBC,PROPN,PROPN,,PROPN
60,7,for,ADP,ADP,,ADP
60,8,this,DET,DET,,DET
60,9,report,NOUN,NOUN,,NOUN
60,10,.,PUNCT,PUNCT,,PUNCT
61,0,It,PRON,PRON,,PRON
61,1,'s,AUX,AUX,,AUX
61,2,symptomatic,ADJ,ADJ,,ADJ
61,3,",",PUNCT,PUNCT,,PUNCT
61,4,I,PRON,PRON,,PRON
61,5,suppose,VERB,VERB,,VERB
61,6,",",PUNCT,PUNCT,,PUNCT
61,7,of,ADP,ADP,,ADP
61,8,our,PRON,PRON,,PRON
61,9,fast,ADJ,ADV,ADV,ADV
61,10,-,PUNCT,PUNCT,,PUNCT
61,11,paced,VERB,VERB,,VERB
61,12,",",PUNCT,PUNCT,,PUNCT
61,13,24,NUM,NUM,,NUM
61,14,hour,NOUN,NOUN,,NOUN
61,15,news,NOUN,NOUN,,NOUN
61,16,-,PUNCT,PUNCT,,PUNCT
61,17,cycle,NOUN,NOUN,,NOUN
61,18,lives,NOUN,NOUN,,NOUN
61,19,",",PUNCT,PUNCT,,PUNCT
61,20,that,SCONJ,SCONJ,,SCONJ
61,21,the,DET,DET,,DET
61,22,biggest,ADJ,ADJ,,ADJ
61,23,short,ADJ,ADJ,,ADJ
61,24,-,PUNCT,PUNCT,,PUNCT
61,25,term,NOUN,NOUN,,NOUN
61,26,humanitarian,ADJ,ADJ,,ADJ
61,27,crisis,NOUN,NOUN,,NOUN
61,28,in,ADP,ADP,,ADP
61,29,the,DET,DET,,DET
61,30,world,NOUN,NOUN,,NOUN
61,31,would,AUX,AUX,,AUX
61,32,quickly,ADV,ADV,,ADV
61,33,be,AUX,AUX,,AUX
61,34,eclipsed,VERB,VERB,,VERB
61,35,",",PUNCT,PUNCT,,PUNCT
61,36,once,SCONJ,ADV,SCONJ,ADV
61,37,our,PRON,PRON,,PRON
61,38,Secretary,PROPN,PROPN,,PROPN
61,39,of,ADP,ADP,,ADP
61,40,State,PROPN,PROPN,,PROPN
61,41,was,AUX,AUX,,AUX
61,42,finished,ADJ,VERB,ADV,VERB
61,43,with,ADP,ADP,,ADP
61,44,his,PRON,PRON,,PRON
61,45,whirlwind,NOUN,NOUN,,NOUN
61,46,tour,NOUN,NOUN,,NOUN
61,47,",",PUNCT,PUNCT,,PUNCT
61,48,from,ADP,ADP,,ADP
61,49,the,DET,DET,,DET
61,50,newspapers,NOUN,NOUN,,NOUN
61,51,.,PUNCT,PUNCT,,PUNCT
62,0,It,PRON,PRON,,PRON
62,1,'s,AUX,AUX,,AUX
62,2,just,ADV,ADV,,ADV
62,3,disappointing,ADJ,ADJ,,ADJ
62,4,.,PUNCT,PUNCT,,PUNCT
63,0,Most,ADV,ADV,,ADV
63,1,troubling,ADJ,ADJ,,ADJ
63,2,",",PUNCT,PUNCT,,PUNCT
63,3,however,ADV,ADV,,ADV
63,4,",",PUNCT,PUNCT,,PUNCT
63,5,is,AUX,AUX,,AUX
63,6,the,DET,DET,,DET
63,7,fact,NOUN,NOUN,,NOUN
63,8,that,SCONJ,SCONJ,,SCONJ
63,9,the,DET,DET,,DET
63,10,political,ADJ,ADJ,,ADJ
63,11,will,NOUN,NOUN,,NOUN
63,12,to,PART,PART,,PART
63,13,end,VERB,VERB,,VERB
63,14,the,DET,DET,,DET
63,15,crisis,NOUN,NOUN,,NOUN
63,16,expressed,VERB,VERB,,VERB
63,17,a,DET,DET,,DET
