,Sentence_Count,Token_ID,Word,UD_POS,SPACY_POS,Only_Mask_Tags_1,Only_Mask_Tags_2,Only_Mask_Tags_3,Only_Mask_Tags_4,Only_Mask_Tags_5,Only_Mask_Tags_6,Only_Mask_Tags_7,Only_Mask_Tags_8,Only_Mask_Tags_9,lemma
225,16,0,Compare,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,compare
226,16,1,the,DET,DET,DET,DET,DET,DET,PRON,DET,PRON,DET,DET,the
227,16,2,flags,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,flag
228,16,3,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to
229,16,4,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,PRON,the
230,16,5,Fallujah,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Fallujah
231,16,6,one,NOUN,NUM,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,one
232,16,7,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
233,17,0,You,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you
234,17,1,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
235,17,2,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,ADV,AUX,to
236,17,3,see,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,see
237,17,4,these,DET,DET,DET,DET,DET,DET,DET,DET,PRON,PRON,PRON,this
238,17,5,slides,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,slide
239,17,6,....,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,....
240,17,7,they,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,they
241,17,8,are,AUX,AUX,AUX,AUX,AUX,AUX,VERB,VERB,VERB,VERB,VERB,be
242,17,9,amazing,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,amazing
243,17,10,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
244,18,0,This,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this
245,18,1,Fallujah,PROPN,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,Fallujah
246,18,2,operation,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,operation
247,18,3,my,AUX,PRON,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,may
248,18,4,turn,VERB,NOUN,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,turn
249,18,5,out,ADP,ADP,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,out
250,18,6,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to
251,18,7,be,AUX,AUX,AUX,AUX,VERB,VERB,VERB,AUX,AUX,AUX,AUX,be
252,18,8,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
253,18,9,most,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,most
254,18,10,important,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,important
255,18,11,operation,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,operation
256,18,12,done,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,do
257,18,13,by,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,by
258,18,14,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
259,18,15,US,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,US
260,18,16,Military,NOUN,PROPN,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,military
261,18,17,since,ADP,SCONJ,SCONJ,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,since
262,18,18,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
263,18,19,end,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,end
264,18,20,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
265,18,21,the,DET,DET,DET,DET,DET,ADJ,DET,DET,DET,DET,DET,the
266,18,22,war,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PROPN,NOUN,PROPN,war
267,18,23,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
268,19,0,Let,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,let
269,19,1,me,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
270,19,2,join,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,join
271,19,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
272,19,4,chorus,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,chorus
273,19,5,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
274,19,6,annoyance,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,annoyance
275,19,7,over,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,over
276,19,8,Google,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Google
277,19,9,'s,PART,PART,PART,PART,PART,PART,PART,PROPN,PROPN,PROPN,PROPN,'s
278,19,10,new,ADJ,ADJ,ADJ,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,NOUN,PROPN,new
279,19,11,toolbar,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,toolbar
280,19,12,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
281,19,13,which,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,which
282,19,14,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
283,19,15,as,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,as
284,19,16,noted,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,note
285,19,17,in,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,in
286,19,18,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
287,19,19,linked,VERB,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,link
288,19,20,article,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,article
289,19,21,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
290,19,22,commits,VERB,VERB,VERB,VERB,VERB,VERB,VERB,NOUN,VERB,VERB,VERB,commit
291,19,23,just,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,just
292,19,24,about,ADV,ADV,ADV,ADV,ADP,ADV,ADV,ADV,ADV,ADV,ADV,about
293,19,25,every,DET,PRON,PRON,PRON,PRON,PRON,DET,DET,DET,DET,DET,every
294,19,26,sin,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,sin
295,19,27,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
296,19,28,online,ADJ,ADJ,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,online
297,19,29,marketer,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,marketer
298,19,30,could,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,could
299,19,31,commit,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,commit
300,19,32,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
301,19,33,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
302,19,34,makes,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,make
303,19,35,up,ADP,ADP,DET,DET,DET,ADP,ADP,ADP,ADP,ADP,ADV,up
304,19,36,a,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
305,19,37,few,ADJ,ADJ,ADJ,ADJ,ADJ,NUM,NUM,NUM,NOUN,NUM,NOUN,few
306,19,38,new,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,new
307,19,39,ones,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,one
308,19,40,besides,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,besides
309,19,41,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
310,20,0,I,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,I
311,20,1,'m,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
312,20,2,not,PART,PART,PART,PART,ADV,ADV,ADV,ADV,ADV,ADV,ADV,not
313,20,3,fond,ADJ,ADJ,NOUN,NOUN,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,fond
314,20,4,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
315,20,5,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
316,20,6,Google,PROPN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,Google
317,20,7,-,PUNCT,PUNCT,PUNCT,PUNCT,PRON,PRON,PRON,PRON,PRON,PRON,PRON,-
318,20,8,hates,VERB,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,hate
319,20,9,-,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PRON,PRON,PRON,PRON,PRON,PRON,-
320,20,10,privacy,NOUN,NOUN,NOUN,NOUN,DET,DET,DET,NOUN,NOUN,NOUN,DET,privacy
321,20,11,argument,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,argument
322,21,0,(,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,(
323,21,1,You,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you
324,21,2,do,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,do
325,21,3,n't,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,ADV,not
326,21,4,need,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,need
327,21,5,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to
328,21,6,use,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,use
329,21,7,their,PRON,PRON,DET,DET,DET,DET,DET,DET,DET,DET,DET,their
330,21,8,site,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,site
331,21,9,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
332,21,10,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you
333,21,11,can,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,can
334,21,12,opt,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,opt
335,21,13,-,PUNCT,PUNCT,PRON,PRON,PRON,PRON,PRON,PRON,ADV,ADV,ADV,-
336,21,14,out,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,out
337,21,15,of,SCONJ,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
338,21,16,sharing,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,share
339,21,17,your,PRON,PRON,PRON,PRON,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,your
340,21,18,information,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,information
341,21,19,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
342,21,20,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you
343,21,21,do,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,do
344,21,22,n't,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,not
345,21,23,need,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,need
346,21,24,to,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,PART,to
347,21,25,send,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,send
348,21,26,stuff,NOUN,NOUN,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,NOUN,stuff
349,21,27,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to
350,21,28,anyone,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,anyone
351,21,29,with,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,with
352,21,30,a,DET,DET,DET,DET,PRON,DET,DET,DET,DET,DET,DET,a
353,21,31,Gmail,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Gmail
354,21,32,account,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,account
355,21,33,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
356,21,34,and,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,and
357,21,35,if,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,if
358,21,36,--,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,--
359,21,37,wonder,NOUN,NOUN,ADP,ADP,ADP,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,wonder
360,21,38,of,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,of
361,21,39,wonders,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,PRON,PRON,PRON,PRON,PRON,wonder
362,21,40,--,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,--
363,21,41,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you
364,21,42,'re,AUX,AUX,AUX,AUX,AUX,AUX,VERB,VERB,VERB,VERB,VERB,be
365,21,43,worried,ADJ,ADJ,ADJ,ADJ,VERB,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,worried
366,21,44,that,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,SCONJ,that
367,21,45,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you
368,21,46,might,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,might
369,21,47,send,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,send
370,21,48,something,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,NOUN,something
371,21,49,to,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,to
372,21,50,someone,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,someone
373,21,51,who,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,who
374,21,52,would,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,would
375,21,53,forward,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,forward
376,21,54,an,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,a
377,21,55,excerpt,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,excerpt
378,21,56,to,ADP,ADP,ADP,ADP,CCONJ,ADP,ADP,ADP,ADP,ADP,ADP,to
379,21,57,someone,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,someone
380,21,58,who,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,who
381,21,59,would,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,would
382,21,60,then,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,then
383,21,61,store,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,store
384,21,62,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,it
385,21,63,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on
386,21,64,a,DET,DET,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,a
387,21,65,Gmail,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Gmail
388,21,66,account,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,account
389,21,67,...,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,...
390,21,68,you,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,you
391,21,69,have,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,have
392,21,70,far,ADV,ADV,ADV,ADV,ADV,NOUN,ADV,ADV,ADV,ADV,ADV,far
393,21,71,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
394,21,72,far,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,far
395,21,73,too,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,too
396,21,74,much,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,much
397,21,75,time,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,time
398,21,76,on,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on
399,21,77,your,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,your
400,21,78,hands,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,hand
401,21,79,),PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,)
402,21,80,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
403,22,0,However,ADV,ADV,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,INTJ,however
404,22,1,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,ADP,ADP,ADP,ADP,ADP,ADP,","
405,22,2,this,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,this
406,22,3,toolbar,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,toolbar
407,22,4,is,AUX,AUX,AUX,AUX,AUX,AUX,NOUN,NOUN,NOUN,NOUN,NOUN,be
408,22,5,really,ADV,ADV,ADV,ADV,ADV,DET,ADV,ADV,ADV,ADV,ADV,really
409,22,6,bad,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,bad
410,22,7,news,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,ADV,NOUN,NOUN,NOUN,NOUN,news
411,22,8,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
412,23,0,On,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,ADP,on
413,23,1,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
414,23,2,other,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,other
415,23,3,hand,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,hand
416,23,4,",",PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,","
417,23,5,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,it
418,23,6,looks,VERB,VERB,AUX,AUX,AUX,AUX,VERB,VERB,VERB,VERB,VERB,look
419,23,7,pretty,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,ADV,pretty
420,23,8,cool,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,cool
421,23,9,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
422,24,0,Iran,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Iran
423,24,1,says,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,say
424,24,2,it,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PROPN,PRON,PROPN,it
425,24,3,is,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,be
426,24,4,creating,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,create
427,24,5,nuclear,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,nuclear
428,24,6,energy,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,energy
429,24,7,without,SCONJ,ADP,CCONJ,CCONJ,CCONJ,ADP,ADP,CCONJ,ADP,CCONJ,ADP,without
430,24,8,wanting,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,want
431,24,9,nuclear,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,ADJ,nuclear
432,24,10,weapons,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,weapon
433,24,11,.,PUNCT,PUNCT,NOUN,NOUN,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
434,25,0,The,DET,DET,DET,DET,DET,DET,DET,DET,DET,X,PUNCT,the
435,25,1,United,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,United
436,25,2,States,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,State
437,25,3,does,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,do
438,25,4,n't,PART,PART,PART,PART,PART,PART,PART,PART,PRON,PRON,PRON,not
439,25,5,believe,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,believe
440,25,6,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
441,25,7,Iranian,ADJ,ADJ,PROPN,PROPN,ADJ,PROPN,ADJ,ADJ,ADJ,ADJ,ADJ,Iranian
442,25,8,Government,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,government
443,25,9,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
444,26,0,One,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,one
445,26,1,can,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,AUX,can
446,26,2,suspect,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,suspect
447,26,3,the,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,DET,the
448,26,4,Iranian,ADJ,ADJ,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,PROPN,Iranian
449,26,5,Government,NOUN,PROPN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,government
450,26,6,.,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,PUNCT,.
451,27,0,But,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,CCONJ,but
452,27,1,there,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,PRON,there
453,27,2,is,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,VERB,be
454,27,3,no,DET,DET,DET,DET,DET,DET,ADJ,ADJ,ADJ,ADJ,ADJ,no
455,27,4,proof,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,NOUN,proof
